first_name,last_name,director_id
 Gregg G.,Tallas,d19530
Brett,Kelly,d9768
 Pierre,Quérut,d16059
James Aviles,Martin,d12496
Allan,Holzman,d8277
Fellipe,Barbosa,d1097
Randall,Lobb,d11662
Edward,Fu,d6100
Geoff,Marslett,d12471
Joe,Massot,d12580
Branko,Schmidt,d17648
 Viktor,Tourjansky,d20001
Stefano,Mordini,d13640
Giulio,Manfredonia,d12258
Giorgia,Farina,d5458
Andrea,Zaccariello,d21823
Gennaro,Nunziante,d14487
Nzingha,Stewart,d19106
K.,Selvaraghavan,d17913
Carlo,Zoratti,d22004
Pif,Pif,d15539
Michel,Franco,d5960
Kevin,Pollak,d15693
Johnathan,Gurfinkel,d7315
Kate,Barker-Froyland,d1134
Diana,Whitten,d21189
Adoor,Gopalakrishnan,d6852
David Field and George,Basha,d1239
 George,Basha,d1238
Rollin,Binzer,d1754
Sulev,Nõmmik,d14508
Arvo,Kruusement,d10501
Grigori,Kromanov,d10485
Garri,Bardin,d1106
Ángel,Izquierdo,d8842
Hardi,Volmer,d20652
Kadri,Kõusaar,d10674
Atle,Knudsen,d10218
Martin,Miehe-Renard,d13206
Andres,Maimik,d12121
 Katrin,Maimik,d12120
Katrin,Laur,d10947
Milan,Cieslar,d3423
Andres,Kõpper(co-director),d10673
 Arun,Tamm(co-director),d19540
Lawrence,Silverstein,d18375
Franziska,Buch,d2468
 Victor,Teran,d19714
Juan Pablo,Buscarini,d2585
Reynaldo,Villalobos,d20557
Herman,Hoffman,d8205
Chris,Hall,d7460
Stephan,Komandarev,d10285
Philipp,Leinemann,d11223
Paul,Dickson,d4637
William,Joyce,d9293
 Brandon,Oldenburg(co-director),d14682
 Witold,Lesiewicz,d11332
Éric,Caravaca,d2837
Nate,Watt,d20917
Punit,Malhotra,d12183
Nicole van,Kilsdonk,d9959
Gillian,Greene,d7081
Christian,Wagner,d20727
Till,Kleinert,d10157
Krishna,D.K.,d4186
 Raj,Nidimoru,d14312
Harry,Smith,d18637
Peter,Cousens,d3906
Seyfi,Teoman,d19709
Riyad,Barmania,d1139
Roger,Roth,d16967
David,Brundige,d2443
Huan,Vu,d20683
 Ronnie Del,Carmen(co-director),d2880
David,Burris,d2566
Rodrigue,Jean,d9017
Crystal,Moselle,d13751
Ryan,Sage,d17204
Lorenzo Gicca,Palli,d14951
Jose Antonio,Vargas,d20389
 Ann Raffaela,Lupo(co-director),d11888
Caryn,Waechter,d20720
Don,Schain,d17563
Benjamin,Statler,d18974
Bill,Pohlad,d15659
Aleksa,Gajic,d6221
 Nebojsa,Andric(co-director),d468
 Stevan,Djordjevic(co-director),d4708
Benito,Perojo,d15367
A.J.,Edwards,d5113
Hisako,Matsui,d12630
David,Kennard,d9800
Jonathan,Lee,d11132
Sascha,Paladino,d14934
Tim,Rutili,d17111
J.B. Ghuman,Jr.,d9321
Bill,Benenson,d1457
 Gene,Rosow,d16919
 Eleonore,Dailly(co-director),d4207
Jeff,Reichert,d16350
 Farihah,Zaman,d21847
Dominic,Howes(co-director),d8420
 Joel,Weber(co-director),d20958
Jennifer Maytorena,Taylor,d19652
Rudy,Soedjarwo,d18709
John,Boskovich,d2079
Luigi,Magni,d12091
 Nanni,Loy,d11800
 Luigi,Magni,d12090
Leonardo,Benvenuti,d1500
 Luigi,Comencini,d3681
 Piero De,Bernardi,d1586
 Agenore,Incrocci,d8718
 Ruggero,Maccari,d12014
 Ugo,Pirro,d15596
 Furio,Scarpelli,d17536
 Ettore,Scola,d17797
John,Kirby,d10080
Antonio,Pietrangeli,d15538
Leanne,Pooley,d15734
Camillo,Mastrocinque,d12588
Faye,Jackson,d8864
Jason,Cohn,d3611
 Bill,Jersey,d9072
Doug,Biro,d1772
 Jon,Fine,d5673
Jos,Stelling,d19024
 Elio,Petri,d15416
 Luciano,Salce,d17246
Aaron,Schock,d17681
Gianni,Puccini,d15941
 Robert,Rosenberg(co-director),d16892
Chris,Blum,d1887
Clay,Jeter,d9077
Anton,Megerdichev,d12988
Paul,Fleschner,d5776
 William,Tanoos,d19567
Adil El,Arbi,d572
 Bilall,Fallah,d5429
Jeanne,Herry,d8004
Margarita,Manda,d12239
Chris,Bernard,d1584
James,Bidgood,d1717
Shira,Lane,d10822
Meg,McLagan,d12901
 Daria,Sommers,d18763
Dave,Ohlson,d14652
Hiroshi,Fukutomi,d6135
Ilppo,Pohjola,d15658
Robert,Nixon,d14386
 Fisher,Stevens,d19078
Carl,Colby,d3629
Jean-Claude La,Marre,d12434
Monty,Miranda,d13367
Steve,Binder,d1745
 David,Acomba,d62
Mattie,Do,d4712
Chris,Riedell,d16540
 Nick,Riedell,d16539
Stewart,Wade,d20715
James,Hall,d7465
 Edward,Lovelace,d11771
Dave,Eddy,d5094
Marinus,Groothof,d7182
John,Laing,d10739
Tamara,Olson,d14735
Hilla,Medalia,d12965
 Shosh,Shlam,d18242
Jo,Beom-jin,d1505
Corbin,Billings,d1736
Sophie,Letourneur,d11351
 Jaimie,D'Cruz,d4176
Emma,Franz,d5990
Sue,Bourne,d2113
Trish,Dolman,d4746
 Wilbert,Rideau,d16530
 Jonathan,Stack,d18925
Ilan Duran,Cohen,d3589
Mohsen,Amiryoussefi,d368
Nancy,Leopardi,d11308
 Yarrow,Cheney(co-director),d3230
 Mary,Lampson,d10786
 Haskell,Wexler,d21118
Stefano,Sollima,d18745
Damien,Leone,d11299
Seiji,Chiba,d3274
Richard,Goldgewicht,d6773
Michael,Johnson,d9164
Lydia,Smith,d18647
Jim,Carroll,d2931
 Jason,Kerr,d9843
Nadine,Truong,d20119
Delphine de,Vigan,d20534
Eric Le,Roch,d16711
M.,Manikandan,d12265
Ajay,Bahl,d922
Radha Krishna,Jagarlamudi,d8918
Alê,Abreu,d43
 Sidney,Sheldon,d18113
Thomas,Grube,d7207
 Enrique Sánchez,Lansch,d10860
Gary P.,Cohen,d3587
Anne K.,Black,d1806
Robert,Kouba,d10386
Ayelet,Menahemi,d13047
Pawel,Chochlew,d3306
Antonio,Chavarrías,d3190
Christian,Poveda,d15803
Rohan,Sippy,d18474
Hans,Herbots,d7969
 Raymond B.,West,d21099
 Walter,Edwards,d5112
 David,Hartford,d7689
 Jay,Hunt,d8543
 J. Parker Read,Jr.,d9297
Rolf,Olsen,d14727
Marty,Pasetta,d15139
 Bradley R.,Swirnoff,d19405
Karthik,Subbaraj,d19250
J.D.,Chakravarthi,d3088
 Manish,Gupta,d7303
 Sajid,Khan,d9886
 Jijy,Philip,d15462
 Prawaal,Raman,d16140
 Vivek,Shah,d18005
 Ram Gopal,Varma,d20392
Prawaal,Raman,d16141
Abel,Ferry,d5614
Sharon von,Wietersheim,d21214
Blake Van de,Graaf,d6942
Graham,Theakston,d19751
 Ray,Quint,d16045
 Andrew,Wight,d21215
 Jay,Lavender,d10971
Tyler,Shields,d18182
Adam,Sanderson,d17350
 Muli,Segev,d17866
 Asaf,Shalmon(co-director),d18019
Uri,Zohar,d21994
Michel,Poulette,d15798
Kevin,Kerslake,d9849
Edward,Boase,d1903
Gabrielle,Provaas,d15920
 Rob,Schröder,d17721
George Loane,Tucker,d20167
Richard,Chase,d3175
 Kevin,Keating,d9715
 Don,Kelly,d9762
Robert,Mullan,d13833
David Lee,Miller,d13276
Sameer,Malkan,d12186
Subhankar,Ghosh,d6505
 Nana,Patekar,d15170
Kabeer,Kaushik,d9668
Aubrey,Powell,d15811
John,Alexander,d239
Chia,Tang,d19557
Eeshwar,Nivas,d14380
John,Little,d11615
Bejoy,Nambiar,d14072
Tung Cho 'Joe',Cheung,d3259
Mansoor,Khan,d9895
Lieh,Lo,d11653
Aditya,Bhattacharya,d1691
Tso Nam,Lee,d11168
Vijay Krishna,Acharya,d54
Michael Jai,White,d21169
Yin,Nam,d14071
Hansal,Mehta,d13002
Mike,Ambs,d348
 Paul,Foyder,d5927
 Gino,Roy,d17014
 Whitfield,Scheidegger,d17580
 Greg,Shewchuk,d18175
Bob,Christie,d3368
Mike,Phillips,d15475
Jonas,Ohman,d14653
 Vincas,Sruoginis,d18919
Vikas,Bahl,d923
Alastair,Orr,d14798
Kyle,Balda,d996
 Pierre,Coffin,d3567
Alejandro,Hidalgo,d8073
 Peter R.,Hunt,d8544
 Robert Ellis,Miller,d13265
Miguel,Larraya,d10890
Rafael,Gil,d6545
Nitesh,Tiwari,d19907
Angelo,Colagrossi,d3625
Wonsuk,Lee,d11170
Lulu,Wang,d20835
Scott,Wheeler,d21139
Bill,Semans,d17918
Ezio,Greggio,d7103
Ed,Friedman,d6067
 Lou,Kachivas,d9407
 Bill,Reed,d16306
 Gwen,Wetzler,d21117
Vincent,Foster,d5905
Erik,MacArthur,d11976
Andrew,Pozza,d15829
Jeff,Woolnough,d21513
James,Ryan,d17124
Craig,Pryce,d15930
Mark,Lafferty,d10720
Jacob,Cooney,d3776
 Gary,Hartle,d7697
Gary,Jones,d9219
Earnest,Harris,d7658
Richard Van,Vleet,d20624
Sean,Dillon,d4663
Sean Patrick,Cannon,d2806
Philip,Zlotorynski,d21990
Victor,Kargan,d9562
 Steve,Agee,d121
 Kelly,Aluise,d310
 Susan,Johnson,d9137
 Alex,Mebane,d12958
 Mark,Mower,d13797
 Sammy,Primero,d15880
 Alec,Tuckman,d20171
Gregg,Simon,d18395
Vala,Halldorsdottir,d7477
 Sesselja,Vilhjalmsdottir,d20552
Giancarlo,Santi,d17380
Nick,Weiss,d21033
 Alberto,Sordi,d18786
 Antonio,Pietrangeli,d15537
Gian Luigi,Polidoro,d15680
Giorgio,Bianchi,d1705
Vincent,Scordia,d17799
James L.,George,d6438
 Bob,Seeley,d17857
James C.,Wasson,d20886
Akira,Hirose,d8145
Patrick,Durham,d5010
Xavier S.,Puslowski,d15981
Anna,Muylaert,d13951
Blake,Freeman,d6012
Matt,D'Elia,d4178
Joe,Nimziki,d14349
Harris,Done,d4760
Jeff,Betancourt,d1653
Matthew,Spradlin,d18897
Jorge,Coira,d3619
Bryan,Ortiz,d14810
 Bryan,Ramirez,d16144
 Kerry,Valderrama,d20344
Frank,Marino,d12386
LeVar,Burton,d2579
Stanley J.,Orzel,d14820
Ray,Patterson,d15193
Hiroshi,Aoyama,d531
 Kazumi,Fukushima,d6131
 Jim,Stenstrum,d19035
Scott,Jeralds,d9069
Donald L.,Gold,d6740
Alberto,Sordi,d18787
Joseph,Francis,d5952
Tony,Brownrigg,d2422
Eddie,Lebron,d11056
Guido,Zurli,d22023
Joe,Sichta,d18295
 Ray,Patterson,d15190
Tim,Maltby,d12222
Paul,Sommer,d18761
 Carl,Urbano,d20303
 Joe,Sichta,d18294
Ben,Jones,d9208
David,Block,d1872
Jomac,Noph,d14415
Don,Lusk,d11894
Steve,Hoefer,d8192
Lawrence,Schiller,d17614
Vicco von,Bülow,d2666
 Renate,Westphal-Lorenz(co-director),d21115
David,Krentz,d10455
 Erik,Nelson,d14172
 David E.,Duncan,d4962
Dick,Rickard,d16523
Leo,Riley,d16564
 Eric,Radomski,d16088
Michael,Simon,d18400
Julien,Bocabeille,d1908
 François-Xavier,Chanioux,d3139
 Olivier,Delabarre,d4448
 Thierry,Marchand,d12333
 Quentin,Marmier,d12416
 Emud,Mokhberi,d13479
Shawn,Amos,d375
Seth,Green,d7067
 Orestes,Calpini,d2741
Abhishek,Chaubey,d3181
Burt,Gillett,d6576
Steve,Hudson,d8482
Chuck,Mitsui,d13416
Adrian,Kwan,d10640
Rob,Dipple,d4679
 Matthew,McNeil,d12931
Roberto,Minervini,d13342
John R.,Walker,d20771
Douglas,Schwartz,d17753
 Eric,Stuart,d19223
 Ben,Jones,d9196
 Matt,Youngberg,d21775
Brandon,Trost,d20100
 Jason,Trost,d20099
Burny,Mattinson,d12659
Silvia St.,Croix,d4005
Amar Singh,Kaleka,d9452
Michael,Canzoniero,d2819
Séverine,Cornamusaz,d3834
Alain,Tasma,d19605
Vianney,Lebasque,d11048
Antoine,Charreyron,d3170
Philippe,Locquet,d11668
Bernard,Werber,d21080
Kristin,Hanggi,d7561
Ben,Sharpsteen,d18073
John Francis,Daley,d4214
 Jonathan,Goldstein,d6789
 Darren,Dunstan,d4986
Sean,Cain,d2706
Matt,Drummond,d4908
Dallas Richard,Hallam,d7475
 Patrick,Horvath,d8354
Yoon-suk,Choi,d3312
Andrew,Disney,d4690
Antonia,Bogdanovich,d1935
Rik,Swartzwelder,d19391
Sam,Friedlander,d6063
Scot,Armstrong,d624
Jack,Bryan,d2453
Alexs,Stadermann,d18926
Adam,Spinks,d18880
Simon,Hung,d8539
Christopher,Butler,d2608
LazRael,Lison,d11607
Matthew,Berkowitz,d1559
Lorenzo Cicconi,Massi,d12574
Toby,Russell,d17098
Alessandro,Pambianco,d14973
Ascanio,Celestini,d3052
Gustavo Mosquera,R.,d16062
Patrick,McManus,d12917
Maggie,Kiley,d9954
Mo,Perkins,d15361
Adam,Beamer,d1313
 Evan,Beamer,d1312
Carey,Scott,d17806
William,Vega,d20430
Jonathan,Zarantonello,d21866
Christopher,Reeve,d16325
Bert,Marcus,d12350
Giacomo,Martelli,d12477
Giuseppe,Bertolucci,d1631
Craig M.,Saavedra,d17165
Luke,Watson,d20916
Peter,Coggan,d3573
Terry,Jastrow,d9001
Patrick,Rea,d16277
Jimmy,Weber,d20955
Jake,Hawkins(co-director),d7781
 Andy,Phelps(co-director),d15459
Brian,O'Malley,d14566
Zoran,Lisinac,d11605
Ben,Oliver,d14703
Ace,Jordan,d9261
Heath,Jones,d9221
 Nicola,Condemi,d3693
 Vincenzo,Cusumano,d4136
 Flavia,Foresti,d5867
 Juan,Gambino,d6259
 Daniele,Mazzocca,d12725
 Francesco,Menghini,d13069
 Aliocha,Merker,d13107
 Gianni,Russo,d17101
 Guido,Votano,d20672
Stefan,Holtz,d8274
Holger,Haase,d7379
Nabwana,I.G.G.,d8644
William,Marshall,d12468
Leena,Yadav,d21602
 Trevor,Matthews,d12649
Umesh Vinayak,Kulkarni,d10559
Satish,Rajwade,d16131
Nikhil,Mahajan,d12104
Mahesh,Kothare,d10379
Ravi,Jadhav,d8906
Gajendra,Ahire,d141
Sumitra,Bhave,d1693
 Sunil,Sukthankar,d19281
Santosh,Manjrekhar,d12269
Kiran,Yadnyopavit,d21604
Tristan,Patterson,d15195
Eddie,Martin,d12493
Kerthy,Fix,d5738
 Gail,O'Hara,d14554
 John,Spotton,d18895
Marie-Castille,Mention-Schaar,d13084
Antonio,Hens,d7954
Jean,Yanne,d21657
Mack,Lindon,d11563
Romain,Basset,d1247
Jac,Mulder,d13830
Thomas Gomez,Durham,d5012
Lluís,Quílez,d16060
Luca,Boni,d1997
 Marco,Ristori,d16593
April,Mullen,d13836
Frank,Longo,d11710
Mark,Lamprell,d10784
Patrick,Rand,d16166
Jesse Thomas,Cook,d3755
Bill,Philputt,d15481
John R.,Bowey,d2130
 Donal Lardner,Ward,d20847
Ajmal Zaheer,Ahmad,d146
Pieter,Kramer,d10424
Michael,Scott,d17817
David,Jackson,d8860
Jim,Donovan,d4790
Gary O.,Bennett,d1478
Dennis,Berry,d1613
Anthony,Lefresne,d11191
Robert,Malenfant,d12177
James A.,Contner,d3736
Andrew,Lane,d10818
Hayato,Date,d4294
Michelle,Mower,d13798
Bobby,Roth,d16958
Rene Martinez,Jr.,d9333
Joe,Cacaci,d2683
José,Bénazéraf,d2657
Peter,Rowe,d17007
Nigel,Wingrove,d21335
Junichi,Suzuki,d19357
 Paulette,Victor-Lifton,d20511
Milan,Luthria,d11905
Nancy,Kelly,d9775
Michael James,Rowland,d17009
Martín De,Salvo,d17303
 Vera,Fogwill,d5815
Ali,Rafie,d16104
Sean,Hartofilis,d7710
Ruxandra,Zenide,d21917
Martin,Gabel,d6182
Michael,Levine,d11391
Joshua,Overbay,d14867
Ngozi,Onwurah,d14758
Stavros,Tsiolis,d20135
Chris,Lowell,d11788
Mark,Lund,d11870
Alireza,Raisian,d16126
Chan-ok,Park,d15053
Aubrey,Nealon,d14131
Jeff,Barnaby,d1140
Michael,Swan,d19383
Rohit Colin,Rao,d16194
Annemarie,Jacir,d8853
Sarab,Neelam,d14144
Sam,Fleischner,d5764
Blake,Calhoun,d2729
Arild Østin,Ommundsen,d14749
Marni,Zelnick,d21905
Albertina,Carri,d2928
Ben,Chanan,d3116
Mitch,Hedberg,d7833
Banker,White,d21163
 Anna,Fitch(co-director),d5726
Zach,Niles,d14340
 Banker,White,d21155
Mark,Devries,d4582
Rudolf,Schündler,d17787
Chris,Dowling,d4864
Alessandro Di,Robilant,d16676
Avinash,Arun,d669
Oskar,Fischinger,d5710
Marius,Balchunas,d994
Yong-han,Kim,d10014
Je-yong,Lee,d11122
William,Savage,d17500
Andrew,Bowser,d2140
 Joseph M.,Petrick,d15419
Rebecca,Zlotowski,d21991
James T.,Walker,d20769
Bill,Kopp,d10328
 Joe,Murray,d13928
 Jeff,Siergey,d18324
 Kad,Merad,d13090
John,Sherwood,d18171
Sanne,Vogel,d20629
Robert J.,Emery,d5222
Terry,Cunningham,d4107
Michael Toshiyuki,Uno,d20296
Patrick,Desmarattes,d4558
Tony,Barbieri,d1094
Peter,Paige,d14918
Benjamin,Gilmour,d6586
Ray,Burdis,d2515
Michel,Welterlin,d21068
Eric,Hayden,d7792
Adam,Lipsius,d11597
Kazunori,Ikegami,d8682
 Gary,Lipkowitz,d11587
 François,Truffaut(co-director),d20114
 Samuel M.,Sherman,d18155
Benni,Diez,d4658
Tom,Hammock,d7527
Peter von,Bagh,d915
Walter,Klenhard,d10159
Kanti,Shah,d18006
Visar,Morina,d13690
Jay,Martin,d12498
Eduardo De,Filippo,d5664
 Marco,Ferreri,d5606
 Isidoro M.,Ferry,d5613
Martha,Burr,d2564
 Mei-Juin,Chen,d3210
Sean H.A.,Gallagher,d6239
John,Patterson,d15192
Steven,Maguire,d12101
Henrique,Couto,d3913
Lou,Antonio,d523
Bob,Ellis,d5198
Haylar,Garcia,d6300
John,Blizek,d1869
David,Alvarado,d311
 Jason,Sussberg,d19338
Sloane,U'Ren,d20249
Joe,Lawlor,d10989
 Christine,Molloy,d13504
J.C.,Schroder,d17710
Rona,Mark,d12394
Laurent,Tuel,d20172
Jean,Beaudin,d1327
Chris,Thomson,d19819
Riccardo,Paoletti,d15007
Matteo,Rovere,d17005
Erik S.,Weigel,d20984
Tadayoshi,Yamamuro,d21626
Tex,Avery,d824
Vadim,Shmelyov,d18244
Dong-oh,Jo,d9104
Jodie,Copelan,d3792
César,Ducasse,d4922
 Mathieu,Peteul,d15410
Rotimi,Rainwater,d16123
Tonino,Ricci,d16482
Trace,Slobotkin,d18567
Sterlin,Harjo,d7625
Tom,Waller,d20794
Alex,Graves,d7021
Tony,Hiles,d8088
Rita,Merson,d13119
E.W.,Swackhamer,d19378
Carter,Carter,d2944
Jocelyn,Towne,d20009
Tanzeal,Rahim,d16113
Sam,Shepard,d18141
Phil,Borg,d2045
Bradley,Walsh,d20803
David,Bezmozgis,d1673
Jefferson,Moneo,d13526
 Nicholas,Brandt,d2209
 Bob,Giraldi,d6610
 Bruce,Gowers,d6937
 Paul,Hunter,d8561
 Wayne,Isham,d8776
 Michael,Jackson,d8854
 Vincent,Paterson,d15178
 Joe,Pytka,d15995
 Nick,Saxton,d17522
 Don,Wilson,d21295
Hidekazu,Takahara,d19486
Hao,Zhou,d21947
Peter,Foldes,d5818
Lauri,Törhönen,d20246
Patrick,Forbes,d5848
Anthony,Spadaccini,d18825
Jessie,McCormack,d12781
Jeffrey,Obrow,d14597
Martin,Huberty,d8466
Michael,Kristoff,d10480
Alex,Stockman,d19124
Vadim,Glowna,d6688
William,Katt,d9636
Daniel,Young,d21758
Sollace,Mitchell,d13407
Nigel,Hartwell,d7711
Jason,Shumway,d18279
 Matt,Shumway,d18278
Peter,Keglevic,d9735
Soopum,Sohn,d18717
Ron,Senkowski,d17940
Franklin Guerrero,Jr.,d9313
Christian,James,d8936
Mark H.,Baker,d966
Bob,Fugger,d6112
Thomas,Beatty,d1323
 Rebecca,Fishman,d5723
Brendon,O'Loughlin,d14563
Vanessa,Hope,d8315
Michael G.,Bartlett,d1219
Millie,Loredo,d11731
Ryan,Roy,d17020
Tyler,Spindel,d18876
Katrin,Gebbe,d6397
Jake,Szymanski,d19436
Kane,Senes,d17936
Nic,Mathieu,d12620
Audrey,Dana,d4237
Doug,Aitken,d162
Tina,Mascara(co-director),d12552
 Guido,Santi(co-director),d17381
Chris,Perkel(co-director),d15358
 Georgie,Roland(co-director),d16803
Rhys,Thomas,d19788
Suresh,Krishna,d10473
Alice,Winocour,d21354
Alexander,Singer,d18439
Gerald,Fox,d5917
Denis,Rabaglia,d16068
Massimo,Martelli,d12478
Giambattista,Avellino,d815
Fausto,Brizzi,d2307
Giuseppe,Piccioni,d15492
Lucio,Pellegrini,d15289
Giorgia,Cecere,d3043
Stefano,Chiantini,d3270
Gian Alfonso,Pacinotti,d14900
Gian Paolo,Cugno,d4071
Valerio,Jalongo,d8930
Claudio,Cupellini,d4109
Francesca,Comencini,d3683
Massimiliano,Bruno,d2450
Piergiorgio,Gay,d6386
Saverio Di,Biagio,d1698
Francesca,Archibugi,d585
Maurizio,Casagrande,d2968
Edoardo,Gabbriellini,d6181
Giovanna,Gagliardo,d6210
Gianluca,Ansanelli,d507
Ivano De,Matteo,d12642
Francesco,Amato,d342
Rolando,Ravello,d16239
Giorgio,Diritti,d4682
Alina,Marazzi,d12322
Morgan,Bertacca,d1620
Riccardo,Milani,d13233
Marco,Ponti,d15729
Umberto Riccioni,Carteni,d2943
Sydney,Sibilia,d18287
Francesco,Patierno,d15180
Alicia,Scherson,d17597
Matteo,Oleotto,d14688
Bruno,Oliviero,d14713
Massimo,Venier,d20455
Rocco,Papaleo,d15015
Marco S.,Puccioni,d15942
 Brando,Quilici,d16033
Ficarra,Ficarra,d5631
N/A,Picone,d15509
Mirko,Locatelli,d11663
Bertie,Stephens,d19043
Enzo,Monteleone,d13550
Alessandro,Angelini,d478
Gianluca Maria,Tavarelli,d19624
Cristina,Comencini,d3682
Luca,Lucini,d11831
N/A,Ficarra,d5633
Francesco,Bruni,d2445
Rollo,Martins,d12530
Tony Lo,Bianco,d1708
Tara,Anaïse,d391
Martin,Gooch,d6824
Jennifer,Finnigan,d5692
 Jonathan,Silverman,d18369
Sevé,Schelenz,d17587
Frankie,Latina,d10915
Jean,Veber,d20425
Matthew,Carnahan,d2882
 John,Philp,d15480
Frank,Merle,d13110
Andy,Palmer,d14958
Kamal,Ahmed,d150
Graham,Reznick,d16463
Anthony,Barnao,d1141
A.B.,Stone,d19149
Nicholas,Mross,d13805
Travis,Cluff,d3536
 Chris,Lofing,d11673
Shawn,Holmes,d8263
Nurbek,Egen,d5131
Mei Chun,Chang,d3132
 Yazhou,Yang,d21645
Sarah Adina,Smith,d18657
Kyle,Rideout,d16531
 Diane,Paragas,d15027
Bilal,Lashari,d10909
Shoaib,Mansoor,d12301
Alex,Infascelli,d8723
Micki,Dickoff,d4636
 Tony,Pagano,d14912
Nick,Gaitatjis,d6219
Romain,Goupil,d6926
Edison,Cájas,d4156
Patrick,Osborne,d14828
Colin,Offland,d14623
John,Peyser,d15445
Andrew P.,Jones,d9205
Brian,Ackley,d61
Oklahoma,Ward,d20853
Gregory,Orr,d14799
Larry Wade,Carrell,d2923
Rich,Ambler,d345
Olallo,Rubio,d17041
Mo,Ali,d257
Jo,Kastner,d9616
Rob,Baard,d865
 John,Balazs,d991
Jon,Schnepp,d17677
David,Cherkasskiy,d3241
Harold,Daniels,d4247
Joey,Travolta,d20047
Mark,Sobel,d18699
Scott,Ryan,d17131
José María,Forqué,d5874
Ali Taner,Baltaci,d1031
 Cem,Yilmaz,d21697
 Joshua,White,d21157
Gregory,Gieras,d6535
Theo,Love,d11770
Paul,Davids,d4312
Stanley,Lewis,d11455
V.V. Dachin,Hsu,d8443
 Michael W.,Leighton(co-director),d11221
Kitarô,Kôsaka,d10671
Marcus,Spiegel,d18866
Jeff S.,Chimenti,d3281
Michael,DeLorenzo,d4388
C.S.,Drury,d4909
Allen,Kellogg,d9757
Gilbert M.,Shilton,d18187
David,Ogden,d14630
Marina,Sargenti,d17420
Przemyslaw,Angerman,d490
Piotr,Weresniak,d21081
Ali,Khamraev,d9885
 Alf,Brustellin,d2452
 Hans Peter,Cloos,d3529
 Alexander,Kluge,d10188
 Maximiliane,Mainka,d12124
 Edgar,Reitz,d16392
 Katja,Rupé,d17079
 Peter,Schubert,d17722
 Bernhard,Sinkel,d18460
Tomas,Leach,d11030
Michael,Gleissner,d6665
Jamie,Yerkes,d21690
Jean-Pierre,Ponnelle,d15722
Fritz,Mitchell,d13399
 Alfred,Spellman,d18847
Sean,Pamphilon,d14974
 Royce,Toni,d19965
Al,Szymanski,d19435
Gary,Waksman,d20755
Michael,Tolajian,d19939
Thaddeus D.,Matula,d12665
Daniel,Gordon,d6868
Michael,Bonfiglio,d1992
Ken,Rodgers,d16734
Sam,George,d6443
Deniz Gamze,Ergüven,d5285
John,Hubley,d8467
Masahiro,Maeda,d12077
 Kazuto,Nakazawa,d14065
 Shinya,Ohara,d14646
 Tatsuyuki,Tanaka,d19548
Kinji,Yoshimoto,d21740
Nalan,Kumarasamy,d10574
Vasanthabalan,Vasanthabalan,d20401
Ameer,Sultan,d19302
 Asia,Argento,d591
 Tadanobu,Asano,d677
 Sergei,Bodrov,d1919
 Charles,Burnett,d2541
 Brian,Butler,d2604
 Jonathan,Caouette,d2820
 Niki,Caro,d2890
 Yung,Chang,d3128
 Michele,Civetta,d3439
 Joe,Coleman,d3636
 Zachary,Croitoroo,d4004
 James,Franco,d5955
 Chris,Graham,d6965
 Florian,Habicht,d7383
 Rinko,Kikuchi,d9953
 Terence,Koh,d10249
 Harmony,Korine,d10345
 Ye,Lou,d11749
 Griffin,Marcus,d12347
 Ryan,McGinley,d12840
 Rajan,Mehta,d12998
 Jonas,Mekas,d13014
 Chris,Milk,d13248
 Grant,Morrison,d13722
 Charlotte Kemp,Muhl,d13816
 Dee,Poon,d15736
 Cat,Power,d15820
 Matt,Pyke,d15991
 Carlos,Reygadas,d16446
 Lola,Schnabel,d17661
 Floria,Sigismondi,d18329
 Mote,Sinabel,d18426
 Arden,Wohl,d21421
 Yuan,Zhang,d21932
Torbjörn,Axelman,d835
 Charlie,Wallace,d20784
Johnny,Remo,d16398
M.,Sasikumar,d17448
Yuvaraj,Dhayalan,d4603
Davide,Marengo,d12365
Venkat,Prabhu,d15831
K.S.,Ravikumar,d16244
Geoff,Bowie,d2132
Allan,Harmon,d7637
Christopher,Fraser,d5993
Drew,Hall,d7462
Michael,Baumgarten,d1281
Sean,Skelding,d18513
George,Eastman,d5074
Chris,Frieri,d6075
Daniel,Bollag,d1961
 Seo,Mutarevic,d13947
 Corbin,Timbrook,d19880
Lee,Madden,d12058
David,Hicks,d8068
Craig,Efros,d5130
Chad,Archibald,d581
Michael J.,Sarna,d17434
Demetrius,Navarro,d14116
Amariah,Olson,d14731
 Obin,Olson,d14730
David,Au,d766
Nickolas Dylan,Rossi,d16946
Andy,Grieve,d7132
 Lauren,Lazin,d11014
Kevin,McDonagh,d12804
Brian,Skiba,d18514
Geoffrey,Pepos,d15331
Steven,Rumbelow,d17073
Chris,Randall,d16169
Jason,Sherman,d18162
Simon,Leclère,d11063
Davie,Fairbanks,d5410
 Marc,Small,d18575
Bandar,Albuliwi,d219
 Ghazi,Albuliwi,d218
Sabina,Guzzanti,d7339
Marcello,Cesena,d3065
Michaël,Cohen,d3594
Devon,Avery,d820
Jeff,Siergey,d18325
Alex,Kalymnios,d9463
Leonardo,Araneo,d560
Jeremiah,Hundley,d8534
Justin,Price,d15875
Charlie,Vaughn,d20419
Robert H.,Gwinn,d7343
Amir,Valinia,d20354
David Lee,Madison,d12065
Jeff,Burton,d2577
