,awards,imdb_id
35732,2 wins & 3 nominations.,tt1107850
35733,N/A,tt0061496
35734,1 win.,tt1476250
35735,1 win & 3 nominations.,tt4076760
35736,3 wins & 2 nominations.,tt3854104
35737,N/A,tt1607568
35738,1 nomination.,tt4689996
35739,2 wins & 2 nominations.,tt1429313
35740,N/A,tt0199148
35741,1 win.,tt1127884
35742,N/A,tt0119571
35743,N/A,tt1198405
35744,N/A,tt2048865
35745,N/A,tt0118063
35746,N/A,tt0211328
35747,N/A,tt0261742
35748,N/A,tt3004278
35749,2 wins & 2 nominations.,tt2871116
35750,1 win & 2 nominations.,tt3508830
35751,N/A,tt3006756
35752,N/A,tt0065957
35753,1 nomination.,tt0023137
35754,N/A,tt0026193
35755,N/A,tt0027244
35756,N/A,tt0029790
35757,N/A,tt0029685
35758,Nominated for 2 BAFTA Film Awards. Another 1 win & 1 nomination.,tt0047978
35759,N/A,tt4701546
35760,N/A,tt2992524
35761,N/A,tt2121377
35762,1 nomination.,tt4048668
35763,N/A,tt2718440
35764,5 wins & 8 nominations.,tt2103171
35765,1 win.,tt5227516
35766,N/A,tt1946193
35767,N/A,tt2512236
35768,N/A,tt0240610
35769,N/A,tt0069970
35770,1 nomination.,tt1988699
35771,1 nomination.,tt0477988
35772,N/A,tt0093611
35773,N/A,tt1322354
35774,1 nomination.,tt5129768
35775,N/A,tt0058949
35776,1 win & 1 nomination.,tt0050326
35777,N/A,tt0075756
35778,N/A,tt4221708
35779,N/A,tt0782847
35780,4 wins & 11 nominations.,tt2179035
35781,N/A,tt3550078
35782,2 wins & 2 nominations.,tt3231100
35783,N/A,tt4021190
35784,N/A,tt0071862
35785,N/A,tt0021607
35786,N/A,tt1884351
35787,1 win.,tt1957955
35788,N/A,tt5051390
35789,N/A,tt1918984
35790,2 wins & 2 nominations.,tt3707114
35791,N/A,tt0125806
35792,N/A,tt3648510
35793,2 wins.,tt2321502
35794,1 win & 1 nomination.,tt4449576
35795,N/A,tt4404474
35796,N/A,tt0061022
35797,6 wins & 5 nominations.,tt0086942
35798,N/A,tt3797808
35799,N/A,tt3951298
35800,N/A,tt2914762
35801,1 win.,tt1690368
35802,1 nomination.,tt1809231
35803,3 nominations.,tt1699135
35804,N/A,tt3667798
35805,N/A,tt3985604
35806,N/A,tt0072405
35807,N/A,tt0078956
35808,Won 1 Primetime Emmy. Another 1 nomination.,tt0082608
35809,N/A,tt0063155
35810,N/A,tt2010939
35811,3 wins & 5 nominations.,tt3750826
35812,3 wins & 1 nomination.,tt0055119
35813,1 win & 10 nominations.,tt3530978
35814,2 wins.,tt4439120
35815,7 nominations.,tt1726252
35816,N/A,tt2438860
35817,N/A,tt0469318
35818,3 wins & 2 nominations.,tt3904778
35819,N/A,tt1885440
35820,N/A,tt0050692
35821,N/A,tt2512962
35822,N/A,tt0011865
35823,1 win.,tt0012465
35824,N/A,tt0046784
35825,2 wins & 3 nominations.,tt2444006
35826,N/A,tt0054346
35827,N/A,tt0054416
35828,N/A,tt0420116
35829,N/A,tt2842470
35830,3 nominations.,tt3311988
35831,1 win & 3 nominations.,tt2536124
35832,1 win & 1 nomination.,tt1842532
35833,1 win & 2 nominations.,tt0115418
35834,N/A,tt1413489
35835,3 wins & 2 nominations.,tt0359281
35836,3 wins & 8 nominations.,tt3395792
35837,1 win & 2 nominations.,tt2056501
35838,N/A,tt1542391
35839,N/A,tt1047481
35840,N/A,tt2005363
35841,N/A,tt0066933
35842,4 wins & 2 nominations.,tt1291634
35843,N/A,tt0932533
35844,4 wins & 1 nomination.,tt1118084
35845,1 win & 1 nomination.,tt0238825
35846,1 win.,tt0120261
35847,3 wins & 3 nominations.,tt1808045
35848,N/A,tt0100388
35849,2 nominations.,tt0986232
35850,4 wins & 7 nominations.,tt0476872
35851,N/A,tt0489134
35852,N/A,tt0476680
35853,3 wins & 5 nominations.,tt2113820
35854,2 nominations.,tt1420543
35855,N/A,tt2540072
35856,2 nominations.,tt2282989
35857,N/A,tt4128514
35858,2 wins & 1 nomination.,tt1344726
35859,1 nomination.,tt3337188
35860,Nominated for 1 Oscar. Another 1 nomination.,tt0073715
35861,N/A,tt0065790
35862,N/A,tt3141810
35863,3 nominations.,tt1847584
35864,N/A,tt0088853
35865,N/A,tt0135173
35866,N/A,tt1361838
35867,3 wins & 1 nomination.,tt0368375
35868,N/A,tt0032487
35869,N/A,tt0031406
35870,4 wins & 10 nominations.,tt1851988
35871,N/A,tt1305803
35872,N/A,tt0026632
35873,N/A,tt0009369
35874,N/A,tt0031648
35875,N/A,tt0040593
35876,N/A,tt1600429
35877,N/A,tt0040805
35878,N/A,tt0030781
35879,N/A,tt0031999
35880,9 wins & 15 nominations.,tt3510480
35881,13 wins & 23 nominations.,tt3169770
35882,1 win & 1 nomination.,tt0496386
35883,N/A,tt0047680
35884,8 wins.,tt0047300
35885,N/A,tt3581384
35886,N/A,tt0424359
35887,N/A,tt1727578
35888,1 nomination.,tt0020814
35889,N/A,tt0016232
35890,N/A,tt0024710
35891,1 win.,tt0061568
35892,N/A,tt0056921
35893,N/A,tt0055839
35894,N/A,tt0053671
35895,N/A,tt0053050
35896,N/A,tt0050854
35897,N/A,tt0051172
35898,N/A,tt0047217
35899,N/A,tt0048104
35900,N/A,tt0042988
35901,1 win & 1 nomination.,tt0038824
35902,N/A,tt0036757
35903,N/A,tt0035885
35904,N/A,tt0124314
35905,2 wins & 2 nominations.,tt0031309
35906,N/A,tt0027688
35907,2 wins & 1 nomination.,tt0025471
35908,N/A,tt0020656
35909,1 win.,tt0023345
35910,N/A,tt0018187
35911,Nominated for 2 Oscars. Another 14 wins & 21 nominations.,tt4080728
35912,N/A,tt0044705
35913,N/A,tt0039011
35914,1 win & 1 nomination.,tt1517213
35915,3 wins & 2 nominations.,tt0242590
35916,N/A,tt0073589
35917,N/A,tt0423372
35918,N/A,tt2321249
35919,N/A,tt4466936
35920,1 nomination.,tt0093115
35921,N/A,tt0245567
35922,N/A,tt0100943
35923,N/A,tt0107505
35924,N/A,tt0107870
35925,N/A,tt0097174
35926,N/A,tt0099388
35927,N/A,tt0109666
35928,4 wins.,tt5251348
35929,N/A,tt0076684
35930,N/A,tt0060590
35931,5 nominations.,tt5278868
35932,N/A,tt5275844
35933,2 wins & 3 nominations.,tt4144190
35934,N/A,tt1594972
35935,1 win & 7 nominations.,tt2869728
35936,1 win & 6 nominations.,tt3471098
35937,1 nomination.,tt4669210
35938,21 wins.,tt0428059
35939,3 wins & 7 nominations.,tt0115479
35940,N/A,tt1851050
35941,2 wins.,tt0390418
35942,3 nominations.,tt4870838
35943,7 wins & 3 nominations.,tt0344766
35944,2 wins & 2 nominations.,tt3461274
35945,N/A,tt0077343
35946,2 wins & 9 nominations.,tt4285198
35947,Nominated for 3 Primetime Emmys. Another 1 win & 4 nominations.,tt2245988
35948,Nominated for 1 Oscar. Another 1 win.,tt0074635
35949,N/A,tt0071644
35950,N/A,tt0304927
35951,N/A,tt1593807
35952,N/A,tt1977915
35953,N/A,tt3108840
35954,1 nomination.,tt0165477
35955,2 wins.,tt1465494
35956,1 win & 1 nomination.,tt1292648
35957,N/A,tt0056950
35958,N/A,tt0058289
35959,N/A,tt0059114
35960,2 wins & 2 nominations.,tt2964120
35961,N/A,tt0060956
35962,N/A,tt0061773
35963,N/A,tt0062047
35964,N/A,tt3359366
35965,N/A,tt0054099
35966,N/A,tt0321353
35967,5 wins & 3 nominations.,tt0474361
35968,N/A,tt0075915
35969,1 win.,tt0076855
35970,N/A,tt2158649
35971,8 wins & 8 nominations.,tt2366035
35972,2 wins & 8 nominations.,tt1083452
35973,2 nominations.,tt4387040
35974,1 nomination.,tt4399594
35975,N/A,tt0200096
35976,N/A,tt0065120
35977,N/A,tt0064611
35978,N/A,tt0070781
35979,N/A,tt0070584
35980,N/A,tt0101893
35981,N/A,tt0077470
35982,1 nomination.,tt2005299
35983,7 wins & 9 nominations.,tt0168749
35984,1 nomination.,tt0293567
35985,1 win & 4 nominations.,tt0485634
35986,1 win & 2 nominations.,tt1160004
35987,1 win & 13 nominations.,tt1243375
35988,2 wins.,tt1760958
35989,5 nominations.,tt2377398
35990,1 nomination.,tt0162243
35991,N/A,tt4019560
35992,N/A,tt0870958
35993,N/A,tt1512738
35994,N/A,tt3399896
35995,N/A,tt2265080
35996,1 win & 3 nominations.,tt2753048
35997,1 win & 13 nominations.,tt3478962
35998,3 wins.,tt1087865
35999,1 win & 1 nomination.,tt2492002
36000,1 win & 2 nominations.,tt2771506
36001,3 wins & 3 nominations.,tt3893038
36002,N/A,tt0063549
36003,3 wins & 1 nomination.,tt2362062
36004,1 win & 5 nominations.,tt0202223
36005,1 win & 1 nomination.,tt3398052
36006,3 wins & 3 nominations.,tt2361602
36007,1 win & 7 nominations.,tt0203672
36008,2 nominations.,tt3018070
36009,3 wins.,tt4086032
36010,N/A,tt3594826
36011,5 wins & 1 nomination.,tt4466544
36012,N/A,tt0065932
36013,N/A,tt0076902
36014,1 win & 3 nominations.,tt0380726
36015,N/A,tt0485701
36016,N/A,tt0114429
36017,3 wins.,tt0402714
36018,3 nominations.,tt2321163
36019,2 wins & 1 nomination.,tt0207784
36020,16 wins & 16 nominations.,tt3008014
36021,6 wins & 3 nominations.,tt1048097
36022,N/A,tt2257602
36023,1 nomination.,tt1421048
36024,4 wins.,tt3059816
36025,N/A,tt1663655
36026,1 nomination.,tt3254796
36027,Nominated for 1 Oscar. Another 4 wins & 7 nominations.,tt1618448
36028,2 wins & 1 nomination.,tt3984320
36029,4 wins.,tt1401656
36030,1 nomination.,tt3975510
36031,2 wins & 1 nomination.,tt5275828
36032,N/A,tt3586930
36033,N/A,tt5039822
36034,1 win & 1 nomination.,tt2477218
36035,3 wins & 8 nominations.,tt1725995
36036,1 win & 4 nominations.,tt1064215
36037,3 wins & 7 nominations.,tt4000936
36038,5 nominations.,tt1582466
36039,1 nomination.,tt0485777
36040,3 wins.,tt3040216
36041,Won 1 Primetime Emmy. Another 1 win & 10 nominations.,tt1878805
36042,2 wins & 8 nominations.,tt4940780
36043,2 wins & 2 nominations.,tt3182590
36044,N/A,tt4103992
36045,3 wins & 2 nominations.,tt2504580
36046,6 nominations.,tt3882082
36047,N/A,tt4337690
36048,N/A,tt0080080
36049,2 wins & 2 nominations.,tt4552524
36050,22 wins & 21 nominations.,tt3907156
36051,1 nomination.,tt0101479
36052,N/A,tt2238086
36053,5 wins & 8 nominations.,tt3564794
36054,N/A,tt0087436
36055,2 wins.,tt1007032
36056,8 wins & 7 nominations.,tt2390630
36057,N/A,tt1977002
36058,1 nomination.,tt0416214
36059,N/A,tt0030694
36060,1 nomination.,tt4293698
36061,1 nomination.,tt4175888
36062,N/A,tt0313532
36063,1 nomination.,tt3864024
36064,N/A,tt0385048
36065,N/A,tt0052529
36066,10 wins & 5 nominations.,tt2265179
36067,N/A,tt0101578
36068,N/A,tt1986769
36069,N/A,tt3231054
36070,N/A,tt0487116
36071,N/A,tt0076149
36072,4 nominations.,tt5278464
36073,Nominated for 1 BAFTA Film Award. Another 3 wins & 10 nominations.,tt2580382
36074,N/A,tt0062636
36075,1 win.,tt1773315
36076,8 wins.,tt1507355
36077,Nominated for 1 BAFTA Film Award. Another 9 wins & 18 nominations.,tt3882074
36078,2 wins & 3 nominations.,tt2436672
36079,N/A,tt0388667
36080,1 win & 5 nominations.,tt3597510
36081,2 wins & 7 nominations.,tt2262345
36082,N/A,tt0105162
36083,1 nomination.,tt2136914
36084,N/A,tt0015384
36085,N/A,tt0080789
36086,Nominated for 1 Golden Globe. Another 4 wins & 11 nominations.,tt0114127
36087,4 wins & 4 nominations.,tt0138068
36088,1 win & 6 nominations.,tt3422078
36089,N/A,tt1671547
36090,2 wins & 3 nominations.,tt3702652
36091,1 nomination.,tt0043994
36092,2 wins & 11 nominations.,tt1860213
36093,N/A,tt0068280
36094,4 wins & 1 nomination.,tt5037902
36095,N/A,tt0056405
36096,1 nomination.,tt0081423
36097,3 nominations.,tt2882590
36098,4 wins & 9 nominations.,tt4761270
36099,1 nomination.,tt3270538
36100,1 win.,tt0384177
36101,N/A,tt3355698
36102,N/A,tt0174931
36103,N/A,tt0189160
36104,8 wins & 9 nominations.,tt2650718
36105,3 wins & 3 nominations.,tt4643844
36106,1 win & 1 nomination.,tt3907858
36107,2 wins.,tt2025690
36108,1 nomination.,tt0856797
36109,N/A,tt4009820
36110,N/A,tt1385943
36111,6 wins & 1 nomination.,tt0283941
36112,N/A,tt3526286
36113,1 nomination.,tt5237552
36114,1 nomination.,tt3089126
36115,N/A,tt4614910
36116,1 win & 1 nomination.,tt3442634
36117,N/A,tt0065775
36118,Nominated for 1 Oscar. Another 11 wins & 3 nominations.,tt0049293
36119,N/A,tt5207116
36120,N/A,tt0309827
36121,N/A,tt2259306
36122,1 nomination.,tt0124437
36123,5 wins & 4 nominations.,tt1465490
36124,1 nomination.,tt4273170
36125,N/A,tt0031894
36126,1 nomination.,tt0068358
36127,N/A,tt0160356
36128,1 nomination.,tt2445178
36129,1 win.,tt0420136
36130,1 win.,tt0070538
36131,6 wins & 13 nominations.,tt1841490
36132,2 nominations.,tt3013160
36133,N/A,tt0090627
36134,1 win.,tt1437361
36135,2 nominations.,tt1727854
36136,N/A,tt2245906
36137,1 nomination.,tt1682187
36138,1 nomination.,tt1364289
36139,2 wins & 3 nominations.,tt3037582
36140,N/A,tt0467628
36141,N/A,tt3627572
36142,1 win.,tt0476016
36143,1 win.,tt3719896
36144,4 wins.,tt0040589
36145,N/A,tt2106284
36146,4 wins & 26 nominations.,tt4196450
36147,1 nomination.,tt2217777
36148,N/A,tt0047119
36149,N/A,tt0053371
36150,6 wins & 19 nominations.,tt3671542
36151,N/A,tt0098252
36152,N/A,tt0183965
36153,1 nomination.,tt0276773
36154,N/A,tt0070366
36155,1 win.,tt0159535
36156,2 wins & 9 nominations.,tt0278291
36157,1 win & 1 nomination.,tt0278522
36158,8 nominations.,tt0281102
36159,N/A,tt0306855
36160,1 win.,tt0287537
36161,1 win & 7 nominations.,tt0284328
36162,N/A,tt0118578
36163,1 nomination.,tt0248617
36164,N/A,tt0300028
36165,6 nominations.,tt0290326
36166,N/A,tt0273406
36167,N/A,tt0292740
36168,1 nomination.,tt0305173
36169,N/A,tt0165981
36170,N/A,tt0111030
36171,2 wins & 3 nominations.,tt3377548
36172,2 wins & 5 nominations.,tt3019620
36173,N/A,tt1684609
36174,1 nomination.,tt1282142
36175,4 wins & 11 nominations.,tt3478140
36176,N/A,tt3625354
36177,2 nominations.,tt4571838
36178,Nominated for 1 Primetime Emmy. Another 2 nominations.,tt0419372
36179,1 win & 1 nomination.,tt1499201
36180,3 wins & 2 nominations.,tt3801252
36181,N/A,tt3408558
36182,6 wins & 6 nominations.,tt2674426
36183,N/A,tt4616014
36184,11 wins & 9 nominations.,tt4663992
36185,N/A,tt5161502
36186,2 wins & 6 nominations.,tt4844288
36187,2 wins.,tt2848324
36188,N/A,tt3892384
36189,N/A,tt2262221
36190,1 win.,tt1515195
36191,Won 5 Primetime Emmys. Another 2 wins & 9 nominations.,tt4366830
36192,N/A,tt2294916
36193,3 nominations.,tt1869226
36194,1 win & 4 nominations.,tt1613040
36195,5 wins & 11 nominations.,tt4426656
36196,N/A,tt0051565
36197,N/A,tt4528386
36198,N/A,tt0069007
36199,N/A,tt0073221
36200,N/A,tt3774802
36201,2 wins & 12 nominations.,tt0790770
36202,1 win & 1 nomination.,tt2652118
36203,4 nominations.,tt1712261
36204,2 wins & 14 nominations.,tt2404233
36205,Nominated for 1 Oscar. Another 46 wins & 30 nominations.,tt4285496
36206,23 wins & 9 nominations.,tt5286444
36207,6 wins & 6 nominations.,tt3499096
36208,7 wins & 6 nominations.,tt4385026
36209,9 wins & 2 nominations.,tt3057572
36210,13 wins & 45 nominations.,tt1179933
36211,1 win & 2 nominations.,tt3300542
36212,Won 1 Oscar. Another 45 wins & 65 nominations.,tt2948356
36213,1 nomination.,tt3553442
36214,1 win & 11 nominations.,tt3147312
36215,N/A,tt1002563
36216,N/A,tt4871980
36217,1 nomination.,tt3381008
36218,3 nominations.,tt2243260
36219,Nominated for 1 Primetime Emmy. Another 1 nomination.,tt4505830
36220,1 nomination.,tt5073738
36221,N/A,tt5351000
36222,N/A,tt0066963
36223,N/A,tt0066894
36224,N/A,tt0065525
36225,N/A,tt0068339
36226,N/A,tt0968712
36227,N/A,tt3596842
36228,N/A,tt0066895
36229,9 wins & 30 nominations.,tt4288636
36230,N/A,tt0069847
36231,1 nomination.,tt0809439
36232,N/A,tt0076665
36233,2 wins & 4 nominations.,tt1686067
36234,5 wins & 6 nominations.,tt1517095
36235,3 wins.,tt0114461
36236,2 nominations.,tt3387444
36237,2 wins.,tt2181941
36238,3 nominations.,tt2665470
36239,N/A,tt0499596
36240,N/A,tt1212007
36241,2 wins & 1 nomination.,tt2464812
36242,1 nomination.,tt0065641
36243,12 wins & 24 nominations.,tt1718747
36244,6 wins & 24 nominations.,tt1570559
36245,Nominated for 1 Oscar. Another 7 wins & 25 nominations.,tt3830162
36246,N/A,tt2377132
36247,1 nomination.,tt0400507
36248,N/A,tt3868452
36249,1 nomination.,tt0124288
36250,6 wins & 3 nominations.,tt0088263
36251,N/A,tt0119194
36252,N/A,tt2909124
36253,1 nomination.,tt2483208
36254,N/A,tt4715470
36255,2 wins & 3 nominations.,tt4219836
36256,3 wins & 4 nominations.,tt3132714
36257,N/A,tt3434010
36258,1 win & 2 nominations.,tt0442268
36259,4 wins & 4 nominations.,tt5098128
36260,N/A,tt3520290
36261,2 nominations.,tt3697946
36262,1 nomination.,tt0108369
36263,N/A,tt0030808
36264,N/A,tt0031657
36265,N/A,tt0032153
36266,1 win & 3 nominations.,tt2318701
36267,N/A,tt0070714
36268,N/A,tt0259602
36269,1 nomination.,tt4085502
36270,N/A,tt3522738
36271,N/A,tt3500478
36272,1 nomination.,tt0326722
36273,N/A,tt3676370
36274,N/A,tt3024324
36275,1 win.,tt3658772
36276,7 wins & 1 nomination.,tt5072542
36277,2 nominations.,tt0096994
36278,4 wins & 7 nominations.,tt0170508
36279,1 win & 2 nominations.,tt2401099
36280,5 wins & 6 nominations.,tt1874513
36281,N/A,tt0430420
36282,9 wins & 23 nominations.,tt4721400
36283,1 win.,tt0037652
36284,2 wins & 1 nomination.,tt0855761
36285,1 win & 1 nomination.,tt4447076
36286,3 wins & 5 nominations.,tt4216908
36287,1 nomination.,tt4213764
36288,1 nomination.,tt4357368
36289,1 win & 5 nominations.,tt4120210
36290,3 wins & 2 nominations.,tt3651326
36291,1 nomination.,tt1918911
36292,1 win & 1 nomination.,tt4466336
36293,6 wins & 9 nominations.,tt3715122
36294,N/A,tt3811986
36295,N/A,tt4085944
36296,N/A,tt0065524
36297,1 win & 6 nominations.,tt3484796
36298,1 win & 4 nominations.,tt5083702
36299,3 wins & 8 nominations.,tt4276752
36300,N/A,tt2073693
36301,N/A,tt1552639
36302,N/A,tt0119881
36303,N/A,tt0984996
36304,1 win & 1 nomination.,tt4699592
36305,3 wins.,tt1176928
36306,6 wins & 2 nominations.,tt0402065
36307,1 win & 1 nomination.,tt1274636
36308,N/A,tt2216088
36309,N/A,tt0104298
36310,1 nomination.,tt1014691
36311,N/A,tt1543883
36312,N/A,tt3758280
36313,N/A,tt1078927
36314,N/A,tt3400060
36315,14 nominations.,tt0326576
36316,N/A,tt0247911
36317,1 win & 2 nominations.,tt0315632
36318,3 nominations.,tt0332766
36319,N/A,tt0331479
36320,N/A,tt0320097
36321,1 win.,tt0248216
36322,3 nominations.,tt0341455
36323,4 wins & 1 nomination.,tt0337971
36324,4 wins & 6 nominations.,tt0307873
36325,N/A,tt0326983
36326,N/A,tt0326600
36327,13 wins & 6 nominations.,tt0330843
36328,3 wins & 7 nominations.,tt0294662
36329,N/A,tt0064132
36330,4 wins.,tt3148552
36331,1 nomination.,tt4935334
36332,N/A,tt4441422
36333,6 wins & 2 nominations.,tt2904798
36334,1 nomination.,tt3762974
36335,N/A,tt0035945
36336,N/A,tt0051184
36337,N/A,tt0050960
36338,N/A,tt0053806
36339,N/A,tt0056121
36340,N/A,tt0370295
36341,N/A,tt0076798
36342,N/A,tt0923824
36343,N/A,tt0365653
36344,N/A,tt0226919
36345,N/A,tt0051947
36346,2 wins & 9 nominations.,tt3130776
36347,N/A,tt4701426
36348,1 win.,tt0068257
36349,Nominated for 1 Oscar. Another 12 wins & 5 nominations.,tt3965660
36350,1 win & 1 nomination.,tt0132082
36351,N/A,tt0455583
36352,N/A,tt0203139
36353,N/A,tt1152403
36354,3 nominations.,tt0275039
36355,N/A,tt0454953
36356,N/A,tt1241018
36357,N/A,tt0069308
36358,1 win & 4 nominations.,tt1503149
36359,N/A,tt0104787
36360,N/A,tt0339918
36361,2 wins & 1 nomination.,tt4123562
36362,N/A,tt0064552
36363,N/A,tt0117457
36364,4 nominations.,tt0115631
36365,Won 1 Golden Globe. Another 9 wins & 23 nominations.,tt0119838
36366,2 nominations.,tt0178821
36367,5 wins & 1 nomination.,tt2501366
36368,N/A,tt0104267
36369,N/A,tt1773741
36370,N/A,tt1244093
36371,N/A,tt0082580
36372,N/A,tt1107397
36373,N/A,tt1278153
36374,N/A,tt1068958
36375,N/A,tt0062493
36376,N/A,tt0325849
36377,1 nomination.,tt3832096
36378,7 wins & 10 nominations.,tt2585160
36379,1 nomination.,tt5280626
36380,1 win.,tt3956642
36381,N/A,tt0020217
36382,N/A,tt0026849
36383,4 wins & 1 nomination.,tt1580021
36384,5 wins & 18 nominations.,tt3082854
36385,N/A,tt4431326
36386,N/A,tt0061390
36387,N/A,tt0162926
36388,N/A,tt0057051
36389,2 wins.,tt0819810
36390,N/A,tt0057558
36391,N/A,tt0062334
36392,1 nomination.,tt0058920
36393,N/A,tt1023345
36394,N/A,tt1540068
36395,1 nomination.,tt3246908
36396,1 win & 1 nomination.,tt1851006
36397,1 win & 1 nomination.,tt0082813
36398,5 nominations.,tt2114358
36399,3 wins & 2 nominations.,tt4920274
36400,N/A,tt0074443
36401,1 win & 2 nominations.,tt0174834
36402,N/A,tt4437212
36403,2 wins & 1 nomination.,tt1480658
36404,N/A,tt1740661
36405,1 win & 20 nominations.,tt2888046
36406,N/A,tt0805184
36407,N/A,tt2391821
36408,N/A,tt1629284
36409,N/A,tt0381716
36410,1 win & 2 nominations.,tt1905010
36411,1 win & 2 nominations.,tt0910855
36412,N/A,tt0048014
36413,N/A,tt0849466
36414,N/A,tt0810082
36415,N/A,tt2276778
36416,N/A,tt0086314
36417,2 nominations.,tt3700038
36418,N/A,tt0043622
36419,N/A,tt0045880
36420,1 win & 4 nominations.,tt2192580
36421,N/A,tt0163871
36422,N/A,tt1626135
36423,1 win.,tt0281365
36424,1 win.,tt1527626
36425,4 wins & 4 nominations.,tt2986122
36426,2 wins & 6 nominations.,tt1267406
36427,N/A,tt0268677
36428,N/A,tt0325725
36429,N/A,tt0081340
36430,2 wins.,tt0040505
36431,N/A,tt1601458
36432,1 win.,tt2505856
36433,N/A,tt4592572
36434,N/A,tt2571610
36435,5 wins & 9 nominations.,tt3720724
36436,1 nomination.,tt0167132
36437,N/A,tt2250426
36438,N/A,tt2106331
36439,N/A,tt2571782
36440,1 win & 4 nominations.,tt3252998
36441,N/A,tt3543258
36442,N/A,tt3113456
36443,2 wins & 2 nominations.,tt0146664
36444,N/A,tt1632544
36445,N/A,tt3726012
36446,N/A,tt0066764
36447,N/A,tt0070547
36448,2 wins.,tt1276121
36449,N/A,tt0184901
36450,1 win & 3 nominations.,tt0047435
36451,4 nominations.,tt1392888
36452,1 win.,tt0075089
36453,N/A,tt0236843
36454,8 wins & 1 nomination.,tt0265825
36455,3 wins & 4 nominations.,tt0990443
36456,2 wins.,tt0134817
36457,4 wins & 2 nominations.,tt0085241
36458,11 wins & 14 nominations.,tt0102478
36459,2 wins.,tt0101927
36460,5 wins & 6 nominations.,tt0119056
36461,3 wins & 2 nominations.,tt0099274
36462,4 wins & 2 nominations.,tt0496799
36463,N/A,tt0400905
36464,3 wins & 1 nomination.,tt1700810
36465,4 wins & 2 nominations.,tt1262414
36466,13 wins & 5 nominations.,tt1206014
36467,N/A,tt1376460
36468,N/A,tt2740710
36469,N/A,tt2756412
36470,N/A,tt1094162
36471,N/A,tt2368182
36472,1 win & 6 nominations.,tt1935201
36473,2 wins & 1 nomination.,tt2385006
36474,N/A,tt2988490
36475,7 wins & 3 nominations.,tt3233704
36476,N/A,tt0065877
36477,Nominated for 1 Oscar. Another 5 wins & 5 nominations.,tt5278466
