,imdb_id,director_id
1152,tt0092890,d8755
1153,tt0105236,d17770
1154,tt0091763,d16759
1155,tt0098627,d20447
1156,tt0103772,d17202
1157,tt0101761,d16759
1158,tt0104036,d16383
1159,tt0104348,d11256
1160,tt0084707,d4393
1161,tt0083866,d20104
1162,tt0117577,d19045
1163,tt0029992,d8646
1164,tt0099371,d21008
1165,tt0092099,d21008
1166,tt0115531,d15632
1167,tt0048545,d16444
1168,tt0044081,d8693
1169,tt0115885,d10059
1170,tt0116859,d10711
1171,tt0115870,d15724
1172,tt0115684,d20464
1173,tt0117040,d7117
1174,tt0117040,d2427
1175,tt0117284,d4418
1176,tt0115580,d8359
1177,tt0116378,d4144
1178,tt2250194,d6806
1179,tt0113057,d5796
1180,tt0116581,d11104
1181,tt0114622,d16600
1182,tt0112907,d17346
1183,tt0117318,d16076
1184,tt0116422,d18101
1185,tt0117320,d17784
1186,tt0117320,d866
1187,tt0082846,d15039
1188,tt0072081,d5974
1189,tt0101775,d5526
1190,tt0096754,d11225
1191,tt0080749,d12341
1192,tt0082340,d12341
1193,tt0082533,d12204
1194,tt0091288,d7105
1195,tt0091480,d7105
1196,tt0107274,d10171
1197,tt0081375,d10671
1198,tt0071853,d20494
1199,tt0071853,d3679
1200,tt0116587,d18242
1201,tt0116587,d503
1202,tt0112777,d18879
1203,tt0116245,d19533
1204,tt0116212,d15803
1205,tt0117968,d17922
1206,tt0116886,d20236
1207,tt0117677,d13839
1208,tt0117677,d3008
1209,tt0112759,d12458
1210,tt0118147,d14122
1211,tt0108598,d16485
1212,tt0110173,d11682
1213,tt0084589,d7584
1214,tt0109781,d11432
1215,tt0040427,d4706
1216,tt0040427,d263
1217,tt0040723,d5254
1218,tt0039881,d5254
1219,tt0034493,d21391
1220,tt0039004,d11629
1221,tt0026465,d16683
1222,tt0026656,d8734
1223,tt0025799,d14116
1224,tt0078875,d21430
1225,tt0069198,d17432
1226,tt0110521,d15169
1227,tt0060304,d11682
1228,tt0115715,d16611
1229,tt0116059,d9534
1230,tt0115610,d8882
1231,tt0099028,d5626
1232,tt0099028,d572
1233,tt0099028,d3708
1234,tt0099028,d2253
1235,tt0112483,d17623
1236,tt0103850,d20711
1237,tt0095765,d9928
1238,tt0097108,d17377
1239,tt0109942,d15881
1240,tt0101700,d14670
1241,tt0101700,d1717
1242,tt0101765,d13813
1243,tt0101811,d16010
1244,tt0050825,d19833
1245,tt0099703,d19923
1246,tt0102014,d17340
1247,tt0120121,d9396
1248,tt0116209,d5257
1249,tt0102426,d9499
1250,tt0097937,d12088
1251,tt0098724,d20103
1252,tt0105107,d12556
1253,tt0105488,d5676
1254,tt0096257,d8967
1255,tt0101026,d17248
1256,tt0102370,d4488
1257,tt0100332,d11843
1258,tt0073486,d16076
1259,tt0078446,d14356
1260,tt0078446,d3780
1261,tt0080684,d10884
1262,tt0093779,d18336
1263,tt0082971,d20104
1264,tt0088846,d20494
1265,tt0090605,d11225
1266,tt0060196,d19452
1267,tt0094336,d6299
1268,tt0050083,d19654
1269,tt0056172,d7871
1270,tt0066921,d19833
1271,tt0056592,d18530
1272,tt0078788,d9235
1273,tt0078788,d1165
1274,tt0064116,d19452
1275,tt0086190,d18185
1276,tt0093191,d21688
1277,tt0041959,d6518
1278,tt0099685,d15156
1279,tt0078748,d18274
1280,tt0106308,d19063
1281,tt0095250,d14396
1282,tt0089881,d4326
1283,tt0097202,d12602
1284,tt0054215,d4704
1285,tt0080455,d12462
1286,tt0071562,d9235
1287,tt0093058,d19833
1288,tt0104361,d16485
1289,tt0097499,d13519
1290,tt0086879,d16076
1291,tt0045061,d12382
1292,tt0087843,d19452
1293,tt0081398,d15156
1294,tt0075686,d21719
1295,tt0086197,d17566
1296,tt0079944,d4915
1297,tt0082096,d21710
1298,tt0070735,d9726
1299,tt0067185,d10254
1300,tt0103130,d10256
1301,tt0050976,d10857
1302,tt0085859,d5900
1303,tt0088247,d11225
1304,tt0103873,d17396
1305,tt0097441,d8644
1306,tt0100519,d20902
1307,tt0079522,d21719
1308,tt0100150,d12252
1309,tt0100150,d1092
1310,tt0097165,d17496
1311,tt0061722,d16011
1312,tt0052311,d16822
1313,tt0100263,d14396
1314,tt0050212,d7871
1315,tt0056801,d9102
1316,tt0071315,d18736
1317,tt0043456,d18587
1318,tt0040897,d12436
1319,tt0092610,d17396
1320,tt0023969,d14116
1321,tt0088794,d19231
1322,tt0081505,d19833
1323,tt0092005,d18336
1324,tt0022100,d9433
1325,tt0092991,d19063
1326,tt0057115,d12578
1327,tt0077416,d15625
1328,tt0082269,d11673
1329,tt0107048,d10355
1330,tt0105695,d7158
1331,tt0056218,d12387
1332,tt0100436,d4766
1333,tt0036613,d9279
1334,tt0088763,d18592
1335,tt0101921,d12626
1336,tt0066206,d9345
1337,tt0090967,d12064
1338,tt0094625,d13391
1339,tt0091203,d18889
1340,tt0061512,d20152
1341,tt0099334,d11700
1342,tt0072431,d15534
1343,tt0102536,d12064
1344,tt0101640,d21819
1345,tt0032553,d6639
1346,tt0032455,d11200
1347,tt0032455,d3343
1348,tt0032455,d1150
1349,tt0032455,d2852
1350,tt0032455,d826
1351,tt0032455,d1795
1352,tt0032455,d3625
1353,tt0032455,d3940
1354,tt0032455,d1401
1355,tt0032455,d424
1356,tt0032455,d2960
1357,tt0032455,d373
1358,tt0044706,d9402
1359,tt0038355,d10661
1360,tt0097493,d15736
1361,tt0081534,d11724
1362,tt0052618,d21678
1363,tt0088258,d18336
1364,tt0085809,d9964
1365,tt0094006,d10656
1366,tt0097576,d20104
1367,tt0078841,d10254
1368,tt0083987,d18104
1369,tt0096332,d17566
1370,tt0091867,d11280
1371,tt0089886,d15097
1372,tt0084503,d4405
1373,tt0087553,d18708
1374,tt0089606,d13983
1375,tt0049223,d9394
1376,tt0097351,d17521
1377,tt0073341,d12436
1378,tt0064115,d9726
1379,tt0087884,d21688
1380,tt0101458,d21688
1381,tt0098635,d18336
1382,tt0113369,d13544
1383,tt0114089,d12392
1384,tt0116589,d8410
1385,tt0117550,d12505
1386,tt0116293,d20234
1387,tt0116953,d13942
1388,tt0115754,d12672
1389,tt0114093,d10109
1390,tt0116601,d10514
1391,tt0112537,d6453
1392,tt0107314,d7523
1393,tt0107314,d881
1394,tt0103644,d7793
1395,tt0082010,d12462
1396,tt0103678,d21006
1397,tt0085159,d18147
1398,tt0115535,d20038
1399,tt0106262,d12505
1400,tt0083550,d7415
1401,tt0078767,d20152
1402,tt0099030,d20826
1403,tt0071233,d17157
1404,tt0090655,d9400
1405,tt0075704,d18587
1406,tt0092632,d12558
1407,tt0056869,d4704
1408,tt0051418,d10885
1409,tt0051418,d3299
1410,tt0082083,d11810
1411,tt0101492,d8882
1412,tt0037549,d18587
1413,tt0103874,d9235
1414,tt0026138,d11363
1415,tt0074258,d7443
1416,tt0103919,d5818
1417,tt0101540,d15156
1418,tt0055824,d10982
1419,tt0074285,d6183
1420,tt0083722,d17180
1421,tt0087800,d21543
1422,tt0013442,d9065
1423,tt0091651,d5553
1424,tt0091651,d2433
1425,tt0091651,d2164
1426,tt0091651,d2549
1427,tt0091651,d2918
1428,tt0091651,d2356
1429,tt0075005,d18140
1430,tt0115710,d6019
1431,tt0115495,d13616
1432,tt0117057,d5637
1433,tt0115751,d13978
1434,tt0119791,d16728
1435,tt0117731,d12710
1436,tt0117631,d19268
1437,tt0117666,d5936
1438,tt0116705,d6218
1439,tt0084116,d15902
1440,tt0117293,d12194
1441,tt0117293,d506
1442,tt0117372,d17279
1443,tt0113557,d10305
1444,tt0117477,d16974
1445,tt0115988,d16434
1446,tt0115433,d19929
1447,tt0042354,d7325
1448,tt0110171,d7085
1449,tt0099423,d18038
1450,tt0079945,d18587
1451,tt0102975,d16441
1452,tt0098382,d21666
1453,tt0084726,d16441
1454,tt0088170,d14129
1455,tt0092007,d14129
1456,tt0103776,d20671
1457,tt0096487,d6983
1458,tt0100994,d9644
1459,tt0077631,d17904
1460,tt0084021,d16976
1461,tt0100114,d8504
1462,tt0115471,d4442
1463,tt0117773,d7534
1464,tt0105690,d4945
1465,tt0052287,d12860
1466,tt0073195,d20104
1467,tt0077766,d11724
1468,tt0085750,d12189
1469,tt0117119,d17468
1470,tt0116996,d20671
1471,tt0115906,d4650
1472,tt0116695,d6420
1473,tt0093822,d12252
1474,tt0093822,d1092
1475,tt0094155,d5652
1476,tt0105435,d17521
1477,tt0115633,d5155
1478,tt0116621,d18104
1479,tt0116999,d11963
1480,tt0117691,d15116
1481,tt0116410,d18336
1482,tt0119783,d19654
1483,tt0115641,d15998
1484,tt0115641,d2692
1485,tt0115641,d489
1486,tt0115641,d4043
1487,tt0112769,d7107
1488,tt0117571,d21543
1489,tt0104691,d15745
1490,tt0117038,d16655
1491,tt0116240,d18459
1492,tt0116477,d13519
1493,tt0117690,d20493
1494,tt0118163,d7457
1495,tt0117091,d4430
1496,tt0118100,d5079
1497,tt0116250,d4405
1498,tt0117364,d11441
1499,tt0067959,d16530
1500,tt0117028,d16227
1501,tt0119731,d8504
1502,tt0116506,d17882
1503,tt0116640,d5471
1504,tt0119115,d9399
1505,tt0119115,d3235
1506,tt0120550,d9713
1507,tt0120390,d18385
1508,tt0112362,d15815
1509,tt0116704,d19839
1510,tt0120414,d18672
1511,tt0118708,d8124
1512,tt0119664,d20585
1513,tt0110425,d9362
1514,tt0080714,d20088
1515,tt0106535,d4929
1516,tt0118928,d18675
1517,tt0119644,d17323
1518,tt0106266,d8519
1519,tt0106387,d11895
1520,tt0119937,d20006
1521,tt0117907,d19863
1522,tt0109949,d20948
1523,tt0109949,d1998
1524,tt0119640,d6339
1525,tt0116790,d11433
1526,tt0119225,d21431
1527,tt0116310,d5854
1528,tt0116310,d1279
1529,tt0118111,d6996
1530,tt0116754,d19419
1531,tt0118691,d13492
1532,tt0120238,d18181
1533,tt0116565,d7284
1534,tt0119887,d17154
1535,tt0119141,d5115
1536,tt0120357,d17180
1537,tt0118548,d7158
1538,tt0120317,d6023
1539,tt0120434,d19938
1540,tt0118042,d11057
1541,tt0120318,d6454
1542,tt0116922,d7885
1543,tt0120036,d12568
1544,tt0119008,d16010
1545,tt0117544,d15570
1546,tt0118750,d11781
1547,tt0120014,d17475
1548,tt0118762,d14944
1549,tt0118762,d3757
1550,tt0118762,d3759
1551,tt0118762,d2816
1552,tt0118859,d12439
1553,tt0118702,d20383
1554,tt0119432,d12521
1555,tt0116743,d16103
1556,tt0119951,d5868
1557,tt0119572,d20549
1558,tt0120053,d17622
1559,tt0120152,d5934
1560,tt0118064,d19923
1561,tt0115964,d7759
1562,tt0116041,d10052
1563,tt0119528,d20895
1564,tt0117422,d18722
1565,tt0120094,d10097
1566,tt0118972,d4393
1567,tt0118829,d14954
1568,tt0118663,d18575
1569,tt0116931,d8782
1570,tt0120389,d19620
1571,tt0120389,d873
1572,tt0118623,d5818
1573,tt0119013,d10335
1574,tt0119381,d16965
1575,tt0118615,d14461
1576,tt0119229,d9665
1577,tt0116762,d14166
1578,tt0116783,d14513
1579,tt0118541,d20894
1580,tt0113314,d5130
1581,tt0119859,d6268
1582,tt0120366,d11077
1583,tt0118586,d4624
1584,tt0118783,d19478
1585,tt0117050,d16282
1586,tt0120032,d7903
1587,tt0116295,d13268
1588,tt0120461,d15923
1589,tt0115886,d17357
1590,tt0118655,d11600
1591,tt0118771,d12735
1592,tt0115760,d10074
1593,tt0115927,d7581
1594,tt0117482,d16137
1595,tt0120383,d13644
1596,tt0105660,d13902
1597,tt0120479,d18781
1598,tt0119109,d10953
1599,tt0119116,d14396
1600,tt0116643,d17559
1601,tt0119809,d10066
1602,tt0116920,d13567
1603,tt0120190,d18895
1604,tt0058985,d4291
1605,tt0119578,d12222
1606,tt0117615,d15245
1607,tt0120087,d8081
1608,tt0120394,d13563
1609,tt0118556,d10113
1610,tt0115744,d14980
1611,tt0118964,d7825
1612,tt0119567,d20104
1613,tt0117359,d11131
1614,tt0117561,d20103
1615,tt0120118,d7401
1616,tt0118117,d8760
1617,tt0114303,d7094
1618,tt0120373,d12731
1619,tt0118787,d6530
1620,tt0118880,d19720
1621,tt0116834,d13068
1622,tt0114134,d17377
1623,tt0112951,d13912
1624,tt0120179,d11436
1625,tt0117724,d18539
1626,tt0117775,d4276
1627,tt0113968,d6913
1628,tt0118127,d7487
1629,tt0118688,d12267
1630,tt0119019,d9175
1631,tt0120034,d17206
1632,tt0116502,d12099
1633,tt0119282,d18747
1634,tt0119282,d1890
1635,tt0119502,d19936
1636,tt0116949,d21937
1637,tt0119738,d16870
1638,tt0105569,d19579
1639,tt0115856,d7350
1640,tt0057345,d11682
1641,tt0119094,d12602
1642,tt0119098,d8885
1643,tt0116384,d16159
1644,tt0117076,d20980
1645,tt0113425,d19280
1646,tt0116334,d11682
1647,tt0119654,d5659
1648,tt0119848,d15097
1649,tt0120512,d21613
1650,tt0120133,d15806
1651,tt0118884,d18592
1652,tt0116930,d19599
1653,tt0119173,d18274
1654,tt0082198,d12499
1655,tt0119190,d19070
1656,tt0118887,d11304
1657,tt0119081,d17203
1658,tt0120177,d14921
1659,tt0118570,d6670
1660,tt0119896,d9950
1661,tt0119361,d16384
1662,tt0119152,d19061
1663,tt0118818,d15999
1664,tt0118883,d18140
1665,tt0118966,d5636
1666,tt0120207,d13524
1667,tt0120112,d16455
1668,tt0119311,d5896
1669,tt0119509,d5094
1670,tt0119675,d10146
1671,tt0119695,d6166
1672,tt0119086,d14747
1673,tt0119484,d12510
1674,tt0118571,d21710
1675,tt0118531,d13612
1676,tt0099810,d12495
1677,tt0102494,d10160
1678,tt0119465,d21016
1679,tt0120197,d15937
1680,tt0119360,d9309
1681,tt0119051,d14089
1682,tt0119874,d16082
1683,tt0119488,d7322
1684,tt0120102,d11672
1685,tt0119468,d9546
1686,tt0120169,d9738
1687,tt0119457,d15371
1688,tt0120524,d18492
1689,tt0120323,d12178
1690,tt0119174,d7793
1691,tt0119123,d9462
1692,tt0120399,d16759
1693,tt0119557,d12522
1694,tt0119632,d14987
1695,tt0118647,d6911
1696,tt0120151,d13463
1697,tt0120402,d21290
1698,tt0119349,d5122
1699,tt0120192,d9599
1700,tt0118842,d13615
1701,tt0119326,d14270
1702,tt0119164,d17339
1703,tt0116631,d16293
1704,tt0119280,d12482
1705,tt0119345,d12054
1706,tt0118971,d20431
1707,tt0120029,d20140
1708,tt0119906,d5118
1709,tt0119324,d15056
1710,tt0119107,d8967
1711,tt0120481,d4284
1712,tt0120303,d10182
1713,tt0120539,d12064
1714,tt0119177,d4997
1715,tt0119095,d6688
1716,tt0119891,d12199
1717,tt0120257,d5681
1718,tt0120529,d12512
1719,tt0119535,d7609
1720,tt0119338,d16186
1721,tt0119080,d13344
1722,tt0119210,d11725
1723,tt0118900,d12070
1724,tt0083131,d10953
1725,tt0117221,d7085
1726,tt0118689,d15539
1727,tt0119327,d18419
1728,tt0119592,d7250
1729,tt0119832,d15992
1730,tt0120275,d19020
1731,tt0120490,d15866
1732,tt0119527,d12694
1733,tt0119527,d1974
1734,tt0119978,d9235
1735,tt0118749,d17196
1736,tt0090329,d17496
1737,tt0119365,d12315
1738,tt0120201,d17202
1739,tt0118901,d19654
1740,tt0107282,d21519
1741,tt0118836,d4633
1742,tt0120148,d17391
1743,tt0119707,d12542
1744,tt0120382,d17496
1745,tt0120520,d10752
1746,tt0119723,d15077
1747,tt0116592,d5942
1748,tt0119994,d12626
1749,tt0119395,d15621
1750,tt0118617,d8311
1751,tt0118617,d1237
1752,tt0120483,d12624
1753,tt0118583,d11712
1754,tt0112318,d19265
1755,tt0118607,d20104
1756,tt0118632,d18421
1757,tt0123385,d4289
1758,tt0118698,d19346
1759,tt0109266,d5503
1760,tt0118764,d14384
1761,tt0118804,d16383
1762,tt0118954,d21719
1763,tt0119137,d14157
1764,tt0119142,d6339
1765,tt0119217,d10160
1766,tt0116465,d15740
1767,tt0116490,d9965
1768,tt0119303,d17842
1769,tt0119352,d12249
1770,tt0116976,d15138
1771,tt0119668,d7158
1772,tt0119715,d9992
1773,tt0117167,d19939
1774,tt0119819,d7076
1775,tt0119845,d7949
1776,tt0120082,d21543
1777,tt0120222,d18649
1778,tt0120255,d5532
1779,tt0128755,d6149
1780,tt0120338,d11225
1781,tt0120347,d18691
1782,tt0117994,d19476
1783,tt0118230,d9603
1784,tt0119052,d18149
1785,tt0119925,d13579
1786,tt0119314,d18543
1787,tt0120521,d4412
1788,tt0119396,d17770
1789,tt0119485,d15156
1790,tt0119718,d19839
1791,tt0118715,d12252
1792,tt0118715,d1092
1793,tt0118566,d4414
1794,tt0119590,d4347
1795,tt0119223,d4697
1796,tt0118539,d19350
1797,tt0119655,d9711
1798,tt0119988,d7642
1799,tt0129758,d12851
1800,tt0120670,d8050
1801,tt0120820,d17274
1802,tt0120885,d5652
1803,tt0118929,d4615
1804,tt0116845,d12363
1805,tt0120478,d14642
1806,tt0120696,d15969
1807,tt0120693,d20383
1808,tt0119099,d10087
1809,tt0120122,d19862
1810,tt0118643,d10059
1811,tt0112913,d13290
1812,tt0119815,d6304
1813,tt0120185,d6023
1814,tt0118956,d19956
1815,tt0128690,d6186
1816,tt0119521,d15186
1817,tt0119521,d474
1818,tt0119734,d6710
1819,tt0119711,d4525
1820,tt0120008,d5281
1821,tt0120594,d15799
1822,tt0119784,d15022
1823,tt0118747,d12462
1824,tt0114690,d19579
1825,tt0120707,d16073
1826,tt0120888,d9280
1827,tt0120184,d5652
1828,tt0118662,d15791
1829,tt0116379,d18418
1830,tt0119548,d18598
1831,tt0120782,d21430
1832,tt0119822,d11290
1833,tt0099939,d4144
1834,tt0145302,d16610
1835,tt0119656,d13310
1836,tt0119594,d18377
1837,tt0120873,d20132
1838,tt0120491,d19882
1839,tt0119574,d18171
1840,tt0112619,d12809
1841,tt0140282,d21991
1842,tt0120661,d7734
1843,tt0120661,d3536
1844,tt0120661,d1348
1845,tt0118744,d12706
1846,tt0120241,d17450
1847,tt0120744,d17912
1848,tt0120769,d18181
1849,tt0120890,d12494
1850,tt0125454,d12549
1851,tt0120642,d12508
1852,tt0119250,d20362
1853,tt0119942,d16011
1854,tt0119780,d6008
1855,tt0120510,d14528
1856,tt0120793,d5990
1857,tt0119049,d10659
1858,tt0124179,d11350
1859,tt0119560,d8618
1860,tt0120219,d12708
1861,tt0120108,d14162
1862,tt0120772,d16434
1863,tt0120645,d19986
1864,tt0119305,d19928
1865,tt0119905,d10788
1866,tt0120598,d19998
1867,tt0124295,d15766
1868,tt0118851,d21519
1869,tt0120738,d19932
1870,tt0119272,d7273
1871,tt0120749,d10341
1872,tt0120176,d7891
1873,tt0120632,d6099
1874,tt0120728,d21550
1875,tt0120773,d10656
1876,tt0120765,d15736
1877,tt0124718,d19798
1878,tt0119196,d18367
1879,tt0118229,d16466
1880,tt0120213,d5640
1881,tt0118819,d17248
1882,tt0120906,d11179
1883,tt0119792,d9566
1884,tt0117443,d12442
1885,tt0118755,d17388
1886,tt0119947,d5243
1887,tt0130019,d13108
1888,tt0119508,d7766
1889,tt0118727,d13024
1890,tt0118577,d5463
1891,tt0120723,d8404
1892,tt0120725,d20796
1893,tt0138563,d16453
1894,tt0119987,d20836
1895,tt0117786,d19089
1896,tt0120265,d4129
1897,tt0119448,d16029
1898,tt0118785,d17753
1899,tt0120841,d17432
1900,tt0120742,d12591
1901,tt0120838,d13950
1902,tt0141986,d5626
1903,tt0120609,d13710
1904,tt0120856,d6456
1905,tt0120610,d13593
1906,tt0118925,d20701
1907,tt0119952,d14141
1908,tt0119952,d3896
1909,tt0113184,d15866
1910,tt0119683,d5934
1911,tt0120211,d11253
1912,tt0118866,d12037
1913,tt0120647,d16082
1914,tt0145048,d18649
1915,tt0120531,d7395
1916,tt0125128,d20567
1917,tt0119506,d12363
1918,tt0120800,d9415
1919,tt0120685,d18707
1920,tt0118798,d21501
1921,tt0120669,d20494
1922,tt0120777,d8340
1923,tt0131436,d15747
1924,tt0119053,d6996
1925,tt0119313,d9203
1926,tt0119375,d8935
1927,tt0119547,d5323
1928,tt0120401,d19288
1929,tt0120787,d4945
1930,tt0116692,d6526
1931,tt0120828,d10953
1932,tt0127723,d10369
1933,tt0127723,d888
1934,tt0118894,d8162
1935,tt0139362,d14282
1936,tt0119494,d7876
1937,tt0125980,d14032
1938,tt0118849,d14593
1939,tt0150290,d20696
1940,tt0116141,d20654
1941,tt0126938,d7036
1942,tt0122529,d10256
1943,tt0143614,d14657
1944,tt0119717,d16629
1945,tt0120762,d20967
1946,tt0120762,d355
1947,tt0140508,d14678
1948,tt0120902,d18303
1949,tt0126344,d16896
1950,tt0118998,d5868
1951,tt0120780,d20103
1952,tt0073540,d17496
1953,tt0120321,d6814
1954,tt0120443,d14644
1955,tt0118789,d21342
1956,tt0120591,d15598
1957,tt0122151,d18140
1958,tt0123987,d7395
1959,tt0122718,d12204
1960,tt0138704,d7656
1961,tt0140688,d20232
1962,tt0129387,d6033
1963,tt0129387,d2986
1964,tt0052077,d8621
1965,tt0018578,d21591
1966,tt0018578,d1427
1967,tt0019729,d10365
1968,tt0020629,d14207
1969,tt0021746,d21548
1970,tt0022958,d8579
1971,tt0023876,d9297
1972,tt0026752,d9297
1973,tt0027698,d18591
1974,tt0029146,d21615
1975,tt0030993,d9279
1976,tt0033729,d12382
1977,tt0035093,d21678
1978,tt0036872,d14116
1979,tt0037884,d5950
1980,tt0036868,d21678
1981,tt0039416,d8693
1982,tt0040416,d14006
1983,tt0041113,d18547
1984,tt0044672,d6570
1985,tt0045793,d9402
1986,tt0047296,d8693
1987,tt0048356,d8093
1988,tt0055614,d11936
1989,tt0055614,d3234
1990,tt0057590,d21007
1991,tt0060665,d9402
1992,tt0061811,d16673
1993,tt0063385,d6518
1994,tt0064665,d12558
1995,tt0067116,d21620
1996,tt0075148,d12390
1997,tt0079417,d18377
1998,tt0081283,d18543
1999,tt0082158,d10695
2000,tt0086425,d11290
2001,tt0089755,d20271
2002,tt0093389,d5824
2003,tt0095953,d5652
2004,tt0097239,d6268
2005,tt0065063,d21719
2006,tt0067309,d4393
2007,tt0087995,d4579
2008,tt0100142,d21550
2009,tt0091369,d12059
2010,tt0088847,d12434
2011,tt0089686,d11087
2012,tt0093629,d7059
2013,tt0095742,d18038
2014,tt0097981,d19932
2015,tt0101917,d17795
2016,tt0080761,d19359
2017,tt0082418,d20017
2018,tt0083972,d20017
2019,tt0087298,d12895
2020,tt0089173,d7628
2021,tt0091080,d20875
2022,tt0095179,d12339
2023,tt0097388,d18320
2024,tt0077651,d12341
2025,tt0082495,d18258
2026,tt0085636,d20936
2027,tt0095271,d8504
2028,tt0097474,d8305
2029,tt0081383,d17136
2030,tt0093176,d6297
2031,tt0098136,d18762
2032,tt0098136,d3001
2033,tt0105179,d7137
2034,tt0094862,d20859
2035,tt0099253,d12460
2036,tt0103956,d11043
2037,tt0084516,d20765
2038,tt0091778,d6190
2039,tt0095889,d9573
2040,tt0070047,d21620
2041,tt0076009,d12325
2042,tt0099528,d21655
2043,tt0093409,d18140
2044,tt0097733,d18140
2045,tt0104714,d18140
2046,tt0087363,d12204
2047,tt0099700,d12204
2048,tt0089218,d18140
2049,tt0120746,d15111
2050,tt0119910,d20551
2051,tt0117898,d15776
2052,tt0070723,d18147
2053,tt0017136,d9433
2054,tt0096874,d18592
2055,tt0099088,d18592
2056,tt0069113,d18773
2057,tt0076054,d9564
2058,tt0054594,d18567
2059,tt0078790,d21352
2060,tt0054649,d11055
2061,tt0034492,d11200
2062,tt0034492,d3343
2063,tt0034492,d826
2064,tt0034492,d1339
2065,tt0034492,d424
2066,tt0034492,d2960
2067,tt0034492,d2857
2068,tt0034492,d305
2069,tt0034492,d707
2070,tt0047478,d4326
2071,tt0094947,d19923
2072,tt0087182,d7885
2073,tt0095497,d15156
2074,tt0099674,d9235
2075,tt0102757,d15849
2076,tt0119558,d4261
2077,tt0134619,d7920
2078,tt0120741,d12039
2079,tt0120815,d20104
2080,tt0137386,d20937
2081,tt0119007,d21887
2082,tt0066728,d21352
2083,tt0066811,d18385
2084,tt0088814,d20440
2085,tt0088814,d3160
2086,tt0078869,d9564
2087,tt0062737,d18567
2088,tt0109287,d18876
2089,tt0075807,d16682
2090,tt0077305,d16682
2091,tt0097053,d11744
2092,tt0065566,d18385
2093,tt0082199,d6660
2094,tt0109520,d19070
2095,tt0052722,d18567
2096,tt0082263,d20072
2097,tt0106868,d15969
2098,tt0091059,d17904
2099,tt0061715,d18567
2100,tt0091149,d18747
2101,tt0091149,d529
2102,tt0091149,d846
2103,tt0091149,d1890
2104,tt0061749,d16682
2105,tt0080861,d21352
2106,tt0076137,d21352
2107,tt0107120,d13533
2108,tt0104437,d17904
2109,tt0097523,d12213
2110,tt0077698,d18385
2111,tt0056095,d18567
2112,tt0057180,d9182
2113,tt0120768,d9060
2114,tt0120783,d16294
2115,tt0131857,d8022
2116,tt0119165,d19179
2117,tt0120687,d19111
2118,tt0124115,d5796
2119,tt0098213,d15766
2120,tt0089853,d21719
2121,tt0039689,d11147
2122,tt0059113,d7871
2123,tt0083922,d10857
2124,tt0090203,d17427
2125,tt0086423,d6268
2126,tt0106273,d18691
2127,tt0096734,d12204
2128,tt0089126,d13612
2129,tt0071910,d14235
2130,tt0082736,d10928
2131,tt0090756,d7885
