,writer_id,first_name,last_name
28218,w15269, Guerdon,Trueblood
28219,w56294,Hung,Hung
28220,w30243, Mingtang,Lai
28221,w1381, Alex,Yang
28222,w11092, Edward,Yang
28223,w55515,Hans,Fjellestad
28225,w50937,David Drew,Gallagher
28226,w4957, Brent,Goldberg
28227,w9338, David,Wagner
28228,w64543,Michael Arlen,Ross
28229,w49111,Charles,Leavitt
28230,w6293, Charles,Leavitt
28231,w5508, C. Gaby,Mitchell
28232,w54229,Garrett,Fort
28233,w4886, Bram,Stoker
28234,w9138, David O.,Selznick
28235,w62166,Lester,Dent
28236,w14126, George,Pal
28237,w20696, Joe,Morheim
28238,w51277,David T.,Chantler
28239,w15562, H. Rider,Haggard
28242,w56946,Jacob,Meszaros
28243,w30555, Mya,Stark
28244,w57311,James,Ponsoldt
28247,w10688, Earl Hamner,Jr.
28249,w67376,Peter,Buchman
28250,w7105, Christopher,Paolini
28252,w40315, Sylvester,Stallone
28253,w65441,Mohammad,Rasoulof
28254,w53108,Erin Cressida,Wilson
28255,w32308, Patricia,Bosworth
28259,w41058, Thomas J.,Gray
28261,w15409, Guy,Gibson
28263,w50984,David,Gebroe
28264,w73228,Todd,Stephens
28265,w41279, Tim,Kaltenecker
28266,w41540, Todd,Stephens
28267,w71643,Stanley,Tong
28269,w15640, Hai-shu,Li
28270,w39281, Stanley,Tong
28271,w46543,Anna,Reeves
28272,w69179,Robert E.,Sherwood
28273,w4031, Benn W.,Levy
28274,w41697, Tom,Reed
28275,w60728,Katharine,Brush
28276,w2448, Anita,Loos
28277,w52185,E.L.,Doctorow
28278,w10641, E.L.,Doctorow
28280,w61705,Larry,Kramer
28281,w18467, James,Hilton
28282,w53333,Ewen,Montagu
28283,w31311, Nigel,Balchin
28284,w56841,Jack,Garfein
28285,w1332, Alex,Karmel
28286,w1331, Alex,Karmel
28287,w69839,Ron,Nyswaner
28289,w57384,Jamie,Linden
28290,w7669, Cory,Helms
28291,w18733, Jamie,Linden
28292,w62903,Makoto,Shinkai
28293,w26677, Makoto,Shinkai
28294,w39813, Steven,Foster
28298,w73272,Tom,Eyen
28300,w51457,Denis,Dercourt
28301,w18169, Jacques,Sotty
28302,w52158,Dylan,Avery
28303,w18991, Jason,Bermas
28304,w24472, Korey,Rowe
28305,w53200,Erwin,Wagenhofer
28306,w54854,Giovanni,Boccaccio
28307,w33788, Pier Paolo,Pasolini
28309,w13388, Freedom,Writers
28310,w11940, Erin,Gruwell
28314,w19477, Jean-Luc,Nancy
28317,w67071,Paul,Humfress
28318,w9737, Derek,Jarman
28319,w17984, Jack,Welch
28320,w18711, James,Whaley
28321,w51551,Derek,Jarman
28322,w31087, Nicholas Ward,Jackson
28323,w72180,Stéphane,Bouquet
28324,w40360, Sébastien,Lifshitz
28325,w45267,Alan,Bennett
28326,w806, Alan,Bennett
28327,w66891,Patrick,Marber
28328,w44626, Zoë,Heller
28329,w45320,Alan,Ormsby
28331,w73332,Tom,O'Rourke
28332,w67076,Paul,Jarrico
28333,w3234, Arthur,Levinson
28334,w41022, Thomas Edward,O'Connell
28336,w48496,Bruno,Dumont
28337,w56753,J.F.,Lawton
28338,w341, Adam,Gross
28339,w38388, Seth,Gross
28340,w17672, J.F.,Lawton
28341,w75331,Zhihong,Bian
28342,w44366, Yu,Cao
28343,w30645, Nan,Wu
28345,w67302,Per,Schreiner
28346,w74887,Woody,Allen
28347,w44014, Woody,Allen
28349,w22358, Joseph,Kanon
28350,w74504,Will,Weaver
28351,w1606, Ali,Selim
28352,w56539,Iris,Yamashita
28353,w17340, Iris,Yamashita
28354,w32640, Paul,Haggis
28355,w40442, Tadamichi,Kuribayashi
28356,w42137, Tsuyoko,Yoshido
28358,w35129, Richard,Connell
28361,w36983, Roy,Moore
28362,w69388,Robert,Moreland
28363,w10404, Doug,Langdale
28364,w1977, Andre,Sikojev
28365,w63528,Mark,Friedman
28366,w27588, Mark,Friedman
28367,w17401, Irwin,Winkler
28368,w69046,Robert,Adetuyi
28369,w14026, George,Gallo
28370,w69047,Robert,Adetuyi
28371,w15204, Gregory Ramon,Anderson
28372,w68771,Richard Maltby,Jr.
28373,w50237,Céline,Garcia
28375,w26084, Luc,Besson
28376,w32301, Patrice,Garcia
28377,w14239, Georges,Bouchelagem
28378,w33722, Philippe,Rouchier
28379,w31235, Nicolas,Fructus
28380,w53272,Eun-Ah,In
28381,w44415, Yun-hyeon,Jang
28382,w12174, Eun-Jeong,Kim
28383,w40040, Su-chang,Kong
28384,w17013, Hye-Weon,Shim
28385,w60732,Katherine,Brooks
28386,w31773, Olivia Bohnhoff,Harris
28387,w23404, Karen,Klopfenstein
28389,w11901, Erik,Lindsay
28391,w56973,Jacques,Demy
28393,w42500, Veith von,Fürstenberg
28394,w67673,Philip,Dunne
28395,w59726,Jonathan,Raymond
28396,w23831, Kelly,Reichardt
28397,w54209,Gangjian,Qiu
28399,w16563, Heyu,Sheng
28401,w48138,Brad,Listermann
28402,w35277, Richard,Martini
28403,w23509, Kashmira,Shah
28405,w22190, Jorge Franco,Ramos
28406,w69437,Robert,Riskin
28407,w54860,Giovanni,Guareschi
28408,w22964, Julien,Duvivier
28409,w34918, René,Barjavel
28410,w22961, Julien,Duvivier
28411,w54861,Giovanni,Guareschi
28412,w22959, Julien,Duvivier
28413,w34915, René,Barjavel
28414,w67951,Prabda,Yoon
28415,w46791,Antony,Cordier
28416,w22938, Julie,Peyr
28417,w74912,Xavier,Giannoli
28420,w65974,Nick,Cassavetes
28421,w53016,Eric,Red
28422,w18263, Jake Wade,Wall
28427,w67782,Philippe,Vidal
28428,w48905,Catherine,Turney
28429,w27144, Margaret Buell,Wilder
28430,w23376, Karel J.,Benes
28433,w1965, Anders Thomas,Jensen
28435,w67682,Philip,Gröning
28437,w54611,Georgia,Lee
28438,w62731,Luke,Wilson
28439,w51243,David,Schmoeller
28440,w61561,Kôsuke,Mukai
28441,w43103, Wakako,Miyashita
28442,w31471, Nobuhiro,Yamashita
28445,w43995, Wolfgang,Reinhardt
28446,w13181, Franz,Werfel
28447,w4211, Bertita,Harding
28450,w41861, Tonino,Guerra
28451,w33471, Petros,Markaris
28452,w14675, Giorgio,Silvagni
28453,w73892,Vera,Chytilová
28454,w42519, Vera,Chytilová
28456,w32916, Pavel,Jurácek
28457,w58066,Jeff,Stockwell
28458,w9160, David,Paterson
28459,w23579, Katherine,Paterson
28461,w3301, Artie,Lange
28462,w50012,Conor,McMahon
28467,w49292,Chiho,Katsura
28468,w6595, Chigumi,Ôbayashi
28469,w49888,Clayton,Jacobson
28470,w38484, Shane,Jacobson
28473,w68567,Rhonda,Byrne
28479,w72201,Su-chang,Kong
28480,w44218, Yeong-woo,Pil
28485,w2632, Annette Curtis,Klause
28488,w63688,Mark,Wheaton
28489,w41506, Todd,Farmer
28492,w72882,Thomas,Harris
28493,w41041, Thomas,Harris
28494,w52295,Eddie,Murphy
28500,w48703,Carl K.,Hittleman
28501,w75078,Yoriyoshi,Arima
28502,w37238, Ryôzô,Kasahara
28505,w73220,Todd,Robinson
28506,w48120,Brad,Bird
28507,w18800, Jan,Pinkava
28508,w20254, Jim,Capobianco
28509,w4810, Brad,Bird
28510,w11499, Emily,Cook
28511,w23610, Kathy,Greenberg
28515,w71198,Shigenori,Takechi
28517,w55663,Harry,Nilsson
28518,w5894, Carole,Beers
28519,w16041, Harry,Nilsson
28520,w31524, Norm,Lenzer
28521,w13304, Fred,Wolf
28522,w73618,Tristan,Carné
28523,w11529, Emmanuel,Benbihy
28524,w5333, Bruno,Podalydès
28525,w32710, Paul Mayeda,Berges
28526,w15348, Gurinder,Chadha
28527,w15354, Gus Van,Sant
28528,w20795, Joel,Coen
28529,w12087, Ethan,Coen
28530,w43224, Walter,Salles
28531,w8418, Daniela,Thomas
28532,w7020, Christopher,Doyle
28533,w34356, Rain,Li
28534,w13583, Gabrielle,Keng
28535,w17414, Isabel,Coixet
28536,w31470, Nobuhiro,Suwa
28537,w40308, Sylvain,Chomet
28538,w1527, Alfonso,Cuarón
28539,w31786, Olivier,Assayas
28540,w31760, Oliver,Schmitz
28541,w35230, Richard,LaGravenese
28542,w42803, Vincenzo,Natali
28543,w43406, Wes,Craven
28544,w41756, Tom,Tykwer
28545,w13826, Gena,Rowlands
28546,w1420, Alexander,Payne
28547,w30616, Nadine,Eïd
28548,w13413, Frédéric,Auburtin
28549,w19566, Jean-Pierre,Ronssin
28550,w18874, Jane,Hawksley
28551,w42771, Vincent,Poymiro
28552,w32709, Paul Mayeda,Berges
28553,w30615, Nadine,Eïd
28557,w18945, Jannik,Johansen
28560,w74802,Wilson,Yip
28561,w23298, Kam-Yuen,Szeto
28562,w43095, Wai Lun,Ng
28564,w5303, Bruno,Caruso
28565,w27058, Marco,Ferreri
28566,w547, Agenore,Incrocci
28568,w54386,Geoff,Deane
28569,w39672, Steve Hamilton,Shaw
28570,w13889, Geoff,Deane
28571,w55002,Gore,Vidal
28572,w29571, Michael,Sarne
28574,w70485,Sandy,Howard
28575,w24010, Kenneth,Peters
28576,w36250, Robert Vincent,O'Neill
28577,w55504,Hans Christian,Andersen
28578,w29288, Michael,Hegner
28579,w27629, Mark,Hodkinson
28580,w27630, Mark,Hodkinson
28581,w23497, Karsten,Kiilerich
28582,w60028,Joshua,Leibner
28583,w68092,Rachid,Bouchareb
28584,w31806, Olivier,Lorelle
28586,w17114, Ian McLellan,Hunter
28588,w15334, Gulshat,Omarova
28590,w64215,Matthew,Waynee
28592,w49903,Cliff,Broadway
28593,w5755, Carlene,Cordova
28594,w45549,Aleksandr,Kuprin
28597,w65180,Mike,Clattenburg
28598,w35650, Robb,Wells
28599,w29955, Mike,Clattenburg
28601,w27770, Mark Steven,Johnson
28602,w44975,Adam,Mazer
28603,w43714, William L.,Rotko
28605,w366, Adam,Mazer
28606,w43715, William L.,Rotko
28609,w53520,Fernley,Phillips
28612,w24061, Kerri,Kenney
28613,w35705, Robert Ben,Garant
28614,w41075, Thomas,Lennon
28615,w24062, Kerri,Kenney
28617,w72224,Sue,Kramer
28618,w72804,Theresa Poh Lin,Chan
28619,w11752, Eric,Khoo
28620,w24276, Kim Hoh,Wong
28624,w65513,Mori,Masaki
28625,w40862, Tetsu,Yano
28628,w48677,Captain,Mauzner
28629,w38976, Simon,Monjack
28630,w189, Aaron Richard,Golub
28631,w5638, Captain,Mauzner
28632,w46756,Antonio,Colantuoni
28634,w27238, Maria Pia,Fusco
28636,w27237, Maria Pia,Fusco
28637,w41431, Tinto,Brass
28639,w66261,Noel,Clarke
28640,w60897,Keith,Mitchell
28641,w1733, Allie,Dvorin
28642,w29191, Michael,Elliot
28645,w17816, Jack,Guss
28648,w40500, Takashi,Suzuki
28650,w11646, Enzo,Provenzale
28652,w12946, Franco,Solinas
28653,w59037,John,Croydon
28655,w44038, Wyott,Ordung
28656,w50945,David E.,Durston
28657,w52339,Edgar,Wright
28658,w38984, Simon,Pegg
28659,w47644,Bernard,Girard
28661,w64282,Maurice,Renard
28662,w12666, Florence,Crewe-Jones
28663,w15397, Guy,Endore
28668,w55536,Hans,Ruesch
28669,w12947, Franco,Solinas
28670,w3581, Baccio,Bandini
28673,w64650,Michael D.,Sellers
28674,w26745, Manette,Rosen
28675,w20786, Joel,Bender
28676,w66745,Paolo,Sorrentino
28680,w46859,Ardel,Wray
28681,w11012, Edward,Dein
28682,w7650, Cornell,Woolrich
28683,w50496,Daniel,Burman
28684,w47130,Astrid,Lindgren
28686,w69140,Robert,Cullen
28687,w6689, Chris,Gerolmo
28688,w72432,T.S.,Eliot
28690,w13911, Geoffrey,Chaucer
28691,w63215,Maren,Ade
28692,w54261,Gary,Goldman
28694,w32508, Paul,Bernbaum
28695,w13703, Gary,Goldman
28698,w46385,André,Téchiné
28699,w25061, Laurent,Guyot
28700,w32212, Pascal,Bonitzer
28701,w49612,Christopher Dillon,Quinn
28704,w54731,Giancarlo De,Cataldo
28707,w14448, Giancarlo De,Cataldo
28708,w29792, Michele,Placido
28709,w49409,Chris,Kobin
28713,w58221,Jeph,Loeb
28714,w28607, Matthew,Weisman
28715,w19909, Jeph,Loeb
28717,w41288, Tim,Kring
28721,w38323, Sergio,Citti
28723,w57356,James,Vanderbilt
28724,w35890, Robert,Graysmith
28727,w56714,J. Michael,Straczynski
28728,w64124,Matt,Venne
28729,w64389,Maya,Deren
28730,w48121,Brad,Copeland
28731,w59381,John,Penney
28733,w45541,Aleksandr,Gonorovskiy
28734,w34500, Ramil,Yamaleyev
28735,w46775,Antonio,Onetti
28739,w35979, Robert,Klane
28740,w51625,Diane,English
28741,w42304, Ursula K. Le,Guin
28742,w36588, Roger,Swaybill
28743,w72884,Thomas,Hart
28744,w16383, Henry,Gilroy
28745,w24147, Kevin,Hopps
28746,w40438, Tad,Stones
28747,w39642, Steve,Englehart
28748,w28047, Marty,Isenberg
28750,w31442, Niven,Busch
28751,w39994, Stuart N.,Lake
28752,w49257,Cheryl,McKay
28753,w20371, Jim,Stovall
28754,w75275,Zack,Snyder
28755,w24592, Kurt,Johnstad
28756,w29063, Michael B.,Gordon
28757,w13063, Frank,Miller
28758,w26464, Lynn,Varley
28759,w60628,Karim,Hussain
28760,w30607, Nacho,Cerdà
28763,w45016,Adele,Comandini
28764,w450, Adele,Comandini
28765,w55656,Harry,Kurnitz
28766,w43556, William,Bowers
28767,w13408, Fritz,Rotter
28769,w51172,David,Nicholls
28771,w48448,Bruce Joel,Rubin
28772,w41480, Toby,Emmerich
28774,w5886, Carol,Skilken
28775,w16401, Henry,Kuttner
28776,w5546, C.L.,Moore
28777,w67878,Pierre,Salvadori
28780,w59773,Joon-ho,Bong
28781,w44006, Won-jun,Ha
28782,w7190, Chul-hyun,Baek
28783,w52608,Elia,Kazan
28786,w74407,Wendell,Steavenson
28787,w61042,Kenneth,Pressman
28788,w24012, Kenneth,Pressman
28789,w59894,Joseph,Fields
28790,w5558, C.Y.,Lee
28791,w57460,Jane,Austen
28792,w24144, Kevin,Hood
28793,w37848, Sarah,Williams
28794,w49385,Chris,Gorak
28795,w71155,Shelagh,Delaney
28797,w38591, Shelagh,Delaney
28798,w71537,Sooni,Taraporevala
28799,w20182, Jhumpa,Lahiri
28801,w15414, Guy,Hibbert
28802,w75103,Yoshiyuki,Fukuda
28803,w24439, Koji,Nakada
28804,w61609,Lajos,Biró
28805,w21145, John F.,Goodrich
28806,w16499, Herman J.,Mankiewicz
28807,w22264, Josef von,Sternberg
28808,w49447,Chris,Rock
28810,w44709, Éric,Rohmer
28811,w55908,Henry O.,Arnold
28812,w16413, Henry O.,Arnold
28813,w3915, Ben,Pearson
28814,w39768, Steve,Taylor
28816,w28859, Meade,Roberts
28818,w50724,Dario,Poloni
28819,w57652,Javier,Azpeitia
28820,w8751, David,Carreras
28821,w22749, Juan María Ruiz,Córdoba
28822,w47835,Bill,Kelly
28823,w61977,Leigh,Whannell
28827,w61157,Kevin Michael,Smith
28828,w29251, Michael,Gozzard
28829,w17626, J. Mills,Goodloe
28831,w24172, Kevin Michael,Smith
28832,w29252, Michael,Gozzard
28833,w59709,Jonathan,Lemkin
28834,w39464, Stephen,Hunter
28836,w21994, Jonathan,Craven
28838,w61160,Kevin,Munroe
28840,w24123, Kevin,Eastman
28841,w46168,Andrei,Romanov
28842,w47446,Beatrix,Christian
28843,w34729, Raymond,Carver
28844,w59821,Jorge Luis,Borges
28846,w10980, Eduardo de,Gregorio
28847,w27329, Marilù,Parolini
28850,w3150, Art,Cohn
28852,w8329, Daniel,Mainwaring
28853,w50662,Danièle,Thompson
28854,w7126, Christopher,Thompson
28856,w54662,Gerard,Soeteman
28858,w71321,Shûhei,Fujisawa
28859,w44495, Yôji,Yamada
28860,w11458, Emiko,Hiramatsu
28861,w17149, Ichirô,Yamamoto
28862,w73384,Tom,Willett
28863,w60828,Kazuo,Kikuta
28865,w38207, Senkichi,Taniguchi
28868,w68759,Richard,Linklater
28869,w63455,Mark Anthony,Galluzzo
28872,w36196, Robert,Smith
28873,w34792, Red,Nichols
28874,w65645,Nae,Caranfil
28876,w34821, Reginald,Denham
28877,w34820, Reginald,Denham
28878,w11062, Edward,Percy
28879,w70537,Santiago,Amigorena
28880,w7907, Cédric,Klapisch
28882,w73972,Vidhu Vinod,Chopra
28883,w270, Abhijat,Joshi
28884,w40280, Swanand,Kirkire
28886,w37074, Rune,Schjøtt
28887,w62780,László,Krasznahorkai
28888,w5493, Béla,Tarr
28889,w53802,Frank,Fenton
28890,w17879, Jack,Leonard
28891,w62487,Louis,Eppolito
28894,w14232, George,Zuckerman
28896,w57999,Jeff,Cox
28897,w7705, Craig,Cox
28898,w20916, John,Altschuler
28899,w8633, Dave,Krinsky
28900,w7706, Craig,Cox
28901,w19644, Jeff,Cox
28902,w5465, Busy,Philipps
28903,w55789,Helen,Ahlsson
28904,w25799, Lisa,Munthe
28905,w72176,Ståle Stein,Berg
28906,w37805, Sara,Johnsen
28907,w55470,Hank,Nelken
28908,w15731, Hank,Nelken
28909,w39814, Steven Gary,Banks
28910,w7383, Claudia,Grazioso
28911,w31576, Norman,Panama
28912,w28977, Melvin,Frank
28913,w48682,Carey W.,Hayes
28915,w5133, Brian,Rousso
28916,w49768,Claire-Dee,Lim
28917,w30054, Mike,Werb
28919,w59556,Jon,Bernstein
28920,w29802, Michelle Bochner,Spitz
28921,w10127, Don,Hall
28922,w30819, Nathan,Greno
28923,w3479, Aurian,Redson
28924,w22387, Joseph,Mateo
28925,w39466, Stephen J.,Anderson
28926,w43696, William,Joyce
28927,w9918, Diego,Garzon
28928,w72013,Steven,Blush
28929,w39796, Steven,Blush
28931,w38339, Sergio,Grieco
28932,w36692, Romano,Migliorini
28933,w25000, Laura,Toscano
28934,w12928, Franco,Marotta
28935,w1061, Alberto,Piferi
28936,w51291,David Von,Ancken
28937,w227, Abby Everett,Jaques
28938,w57481,Jane,Murfin
28939,w11065, Edward Poor,Montgomery
28941,w56545,Irvin S.,Cobb
28946,w48391,Brigitte,Buc
28947,w42427, Valérie,Lemercier
28948,w74777,William,Wheeler
28949,w7467, Clifford,Irving
28952,w72801,Theodoros,Angelopoulos
28956,w23281, Kaii,Tsitseli
28957,w54791,Gilles,Malençon
28958,w14569, Gilles,Malençon
28961,w1022, Albert,Uderzo
28963,w37046, Ruggero,Maccari
28964,w9969, Dino,Risi
28965,w61558,Kôki,Mitani
28966,w24690, Kôki,Mitani
28967,w41552, Tokyo Sunshine,Boys
28969,w17345, Irv,Spector
28970,w4639, Bob,Ogle
28971,w73726,Umanosuke,Iida
28972,w30652, Nana,Shiina
28973,w30715, Naoko,Kakimoto
28974,w20995, John,Burgmeier
28975,w65313,Milos,Forman
28977,w73204,Todd,Komarnicki
28978,w21881, Jon,Bokenkamp
28979,w49655,Christopher,Landon
28980,w5672, Carl,Ellsworth
28981,w7065, Christopher,Landon
28982,w61591,Laeta,Kalogridis
28983,w31389, Nils,Gaup
28984,w64095,Matt,Maiellaro
28985,w8655, Dave,Willis
28986,w45400,Albert,Lewin
28992,w26324, Luis,Buñuel
28995,w74376,Wayne,Beach
28996,w43311, Wayne,Beach
28997,w2769, Anthony,Walton
28998,w69214,Robert,Foreman
28999,w8365, Daniel,Sadek
29001,w44252, Yingli,Ma
29002,w12538, Feng,Mei
29005,w9760, Desmond,Bagley
29006,w56594,Isabelle,Sobelman
29007,w31791, Olivier,Dahan
29009,w17761, Jacek,Fedorowicz
29011,w55388,H.P.,Lovecraft
29013,w71786,Stephen,Katz
29014,w21092, John,Darrouzet
29015,w50596,Daniel,Pyne
29016,w14861, Glenn,Gers
29017,w8356, Daniel,Pyne
29019,w43822, William,Rosenfeld
29020,w70506,Sang-soo,Hong
29022,w25766, Lionel,Wiggam
29023,w10374, Dorothy,Parker
29024,w12986, Frank,Cavett
29025,w62223,Li,Fu
29026,w44409, Yun Chiao,Yeh
29027,w63576,Mark L.,Smith
29030,w59701,Jonathan,Kasdan
29031,w51385,Debbie,Isitt
29032,w69257,Robert Hardy,Andrews
29033,w30205, Milton,Gunzburg
29034,w69957,Rowan,Atkinson
29035,w35138, Richard,Curtis
29036,w38965, Simon,McBurney
29037,w15716, Hamish,McColl
29038,w36390, Robin,Driscoll
29040,w63612,Mark,O'Halloran
29041,w65104,Mick,Davis
29042,w6943, Christine,Roum
29043,w28355, Mats,Wahl
29044,w73555,Trace,Slobotkin
29045,w22501, Josh,Siegal
29046,w10614, Dylan,Morgan
29047,w70752,Scott,Wiper
29049,w35600, Rob,Hedden
29051,w38085, Scott,Wiper
29052,w70384,Sam,Raimi
29055,w37539, Sam,Raimi
29056,w17540, Ivan,Raimi
29059,w53021,Eric,Roth
29061,w11803, Eric,Roth
29062,w73320,Tom,Martin
29063,w20320, Jim,Lewis
29065,w31440, Niven,Busch
29067,w60267,Julian,Hoxter
29068,w4303, Bhargavi C.,Mandava
29069,w25402, Leonard,Moreton
29070,w43869, William Tyler,Smith
29071,w43868, William Tyler,Smith
29073,w69011,Rob,Stewart
29074,w50152,Cristian,Mungiu
29075,w58025,Jeff,Lipsky
29076,w73747,Ursula K. Le,Guin
29077,w14980, Gorô,Miyazaki
29079,w16147, Hayao,Miyazaki
29081,w129, A.I.,Bezzerides
29084,w45259,Alan B.,McElroy
29085,w40655, Ted,Dekker
29087,w60975,Ken,Marino
29088,w51014,David,Guion
29089,w29276, Michael,Handelman
29091,w75003,Yasutaka,Tsutsui
29092,w38194, Seishi,Minakami
29093,w37877, Satoshi,Kon
29094,w58962,John,Brown
29095,w38993, Simon,Rose
29096,w9515, Declan,Hughes
29097,w54914,Gladys,Unger
29098,w21058, John,Collier
29099,w30474, Mortimer,Offner
29100,w7583, Compton,MacKenzie
29102,w20982, John,Brophy
29103,w46832,Apichatpong,Weerasethakul
29104,w46125,Andrea,Arnold
29105,w25889, Lone,Scherfig
29106,w1962, Anders Thomas,Jensen
29107,w72298,Susan,Shadburne
29108,w27790, Mark,Twain
29109,w65448,Mohsen,Makhmalbaf
29110,w37606, Samira,Makhmalbaf
29111,w73120,Timur,Bekmambetov
29113,w1428, Alexander,Talal
29114,w42976, Vladimir,Vasiliev
29115,w71082,Shane,Meadows
29116,w73659,Tung-Shing,Yee
29117,w70591,Sarah,Polley
29118,w1623, Alice,Munro
29120,w62134,Leslie,Dixon
29121,w21780, John,Waters
29122,w27706, Mark,O'Donnell
29123,w41097, Thomas,Meehan
29125,w70414,Sammo Kam-Bo,Hung
29128,w69959,Rowan,Joffe
29129,w22718, Juan Carlos,Fresnadillo
29130,w11620, Enrique López,Lavigne
29131,w20174, Jesús,Olmo
29133,w47443,Bear,Aderhold
29134,w41742, Tom,Sullivan
29136,w15466, Gwing-Gai,Lee
29137,w63137,Marcia,Smith
29138,w27038, Marcia,Smith
29139,w31488, Noland,Walker
29141,w43915, Wilson,Collison
29143,w39499, Stephen,King
29144,w61353,Kon,Ichikawa
29146,w38774, Shuntarô,Tanikawa
29149,w25651, Libbie,Block
29150,w69316,Robert,Krause
29151,w12690, Florian,Puchert
29152,w23275, Kai,Schneppel
29153,w35982, Robert,Krause
29154,w58126,Jeffrey,Price
29155,w33350, Peter S.,Seaman
29156,w6736, Chris,Miller
29157,w3131, Aron,Warner
29159,w43850, William,Steig
29160,w58992,John,Carney
29167,w73568,Tracy,Letts
29168,w42039, Tracy,Letts
29172,w62346,Lisa Marie,Petersen
29174,w2182, Andrew,Shue
29175,w23890, Ken,Himmelman
29176,w9419, Davis,Guggenheim
29177,w63179,Marco,Schnabel
29178,w9105, David N.,Titcher
29179,w51163,David N.,Titcher
29182,w17926, Jack,Pollexfen
29183,w69604,Robinson,Devor
29184,w6331, Charles,Mudede
29187,w75140,Yuk Long,Wong
29188,w10882, Edmond,Wong
29189,w62416,Loren,Taylor
29190,w40469, Taika,Waititi
29191,w40468, Taika,Waititi
29193,w45087,Agenore,Incrocci
29194,w13484, Furio,Scarpelli
29195,w26199, Luciano,Vincenzoni
29196,w27404, Mario,Monicelli
29197,w551, Agenore,Incrocci
29198,w13480, Furio,Scarpelli
29201,w60251,Julia,Loktev
29202,w70782,Sean,Ellis
29207,w51154,David,Moreau
29208,w44059, Xavier,Palud
29211,w49498,Christian,Chapiron
29212,w24261, Kim,Chapiron
29213,w72844,Thomas,Brussig
29214,w25194, Leander,Haußmann
29215,w9768, Detlev,Buck
29216,w16202, Heike,Sperling
29217,w41003, Thomas,Brussig
29218,w60809,Kazuki,Ohmori
29222,w51904,Donald Henderson,Clarke
29223,w25343, Leo,Mittler
29224,w74353,Warren,Duff
29225,w27146, Margaret,Carpenter
29226,w60807,Kazuki,Kaneshiro
29227,w23355, Kankurô,Kudô
29228,w53005,Eric,Nicholas
29230,w11235, Eli,Roth
29233,w4537, Blake,Nelson
29234,w62935,Malvin,Wald
29235,w17829, Jack,Jacobs
29236,w41005, Thomas C.,Chapman
29237,w43299, Washington,Irving
29239,w30763, Nat,Wachsberger
29240,w34199, R.A.,Dillon
29241,w51862,Don,Rhymer
29242,w3356, Ash,Brannon
29243,w6654, Chris,Buck
29244,w7048, Christopher,Jenkins
29245,w7049, Christopher,Jenkins
29246,w6843, Christian,Darren
29248,w51859,Don,Payne
29250,w21736, John,Turman
29251,w27590, Mark,Frost
29252,w39230, Stan,Lee
29254,w46220,Andrew,Fleming
29255,w41216, Tiffany,Paulsen
29256,w41217, Tiffany,Paulsen
29257,w30165, Mildred Wirt,Benson
29258,w69119,Robert,Chomiak
29259,w2073, Andrew,Currie
29260,w9655, Dennis,Heaton
29261,w9656, Dennis,Heaton
29262,w51780,Dominique,Abel
29263,w12650, Fiona,Gordon
29264,w5335, Bruno,Romy
29265,w55660,Harry Morgan,Moses
29267,w74898,Wyott,Ordung
29269,w64272,Maurice,Maeterlinck
29270,w11984, Ernest,Pascal
29271,w43154, Walter,Bullock
29272,w28675, Maurice,Maeterlinck
29273,w52515,Edwin H.,Knopf
29274,w10859, Edith,Fitzgerald
29275,w64983,Michael,Traeger
29277,w51412,Declan,May
29278,w12858, Francis,Veber
29280,w55229,Gurinder,Chadha
29282,w6622, Chitra Banerjee,Divakaruni
29283,w49410,Chris,Kraus
29284,w61227,Kim Fupz,Aakeson
