imdb_id,actor_id
tt0109830,a81000
tt0109830,a27642
tt0109830,a38167
tt0109831,a32533
tt0109831,a28091
tt0109831,a14819
tt0109831,a34621
tt0113305,a26163
tt0113305,a74408
tt0113305,a64463
tt0113305,a19299
tt0110091,a78231
tt0110091,a69641
tt0110091,a53697
tt0110091,a15963
tt0110093,a58383
tt0110093,a66036
tt0110093,a67195
tt0110093,a64736
tt0110167,a14635
tt0110167,a28355
tt0110167,a61626
tt0110167,a62297
tt0110213,a47333
tt0110213,a25915
tt0110213,a35699
tt0110213,a57626
tt0107472,a65656
tt0107472,a23269
tt0107472,a26879
tt0107472,a29136
tt0110357,a4798
tt0110357,a12843
tt0110357,a14702
tt0110357,a20774
tt0107426,a64924
tt0107426,a82454
tt0107426,a39037
tt0107426,a80731
tt0111686,a22008
tt0111686,a46379
tt0111686,a38084
tt0111686,a81353
tt0110475,a15720
tt0110475,a65663
tt0110475,a32784
tt0110475,a82316
tt0110478,a31054
tt0110478,a28626
tt0110478,a30295
tt0110478,a32772
tt0110588,a47512
tt0110588,a69474
tt0110588,a12843
tt0110588,a29906
tt0110622,a58083
tt0110622,a63338
tt0110622,a42838
tt0110622,a71354
tt0110771,a42483
tt0110771,a24930
tt0110771,a18597
tt0110771,a76385
tt0110950,a67611
tt0110950,a35478
tt0110950,a30313
tt0110950,a82872
tt0105226,a14635
tt0105226,a64725
tt0105226,a40525
tt0105226,a3598
tt0110989,a20717
tt0110989,a46516
tt0110989,a36346
tt0110989,a25210
tt0111054,a68540
tt0111054,a72871
tt0111054,a70530
tt0111054,a34767
tt0110997,a73760
tt0110997,a52508
tt0110997,a68804
tt0110997,a73731
tt0111257,a64924
tt0111257,a37490
tt0111257,a13771
tt0111257,a56080
tt0111256,a42483
tt0111256,a21932
tt0111256,a64905
tt0111256,a7972
tt0111438,a21413
tt0111438,a68525
tt0111438,a71197
tt0111438,a52986
tt0111503,a69362
tt0111503,a20909
tt0111503,a4188
tt0111503,a61202
tt0111693,a30152
tt0111693,a67553
tt0111693,a14089
tt0111693,a50583
tt0111742,a58014
tt0111742,a62045
tt0111742,a72529
tt0111742,a57640
tt0111756,a19950
tt0111756,a63819
tt0111756,a33923
tt0111756,a3080
tt0112443,a6741
tt0112443,a27918
tt0112443,a46376
tt0112443,a7682
tt0110455,a27835
tt0110455,a29170
tt0110455,a30013
tt0110455,a27994
tt0111048,a23958
tt0111048,a81450
tt0111048,a14159
tt0111048,a598
tt0110399,a79925
tt0110399,a24919
tt0110399,a71883
tt0110399,a65560
tt0112570,a3126
tt0112570,a5205
tt0112570,a6598
tt0112570,a9706
tt0109454,a22731
tt0109454,a3838
tt0109454,a49437
tt0109454,a24895
tt0059170,a68643
tt0059170,a34108
tt0059170,a80976
tt0059170,a6768
tt0110186,a61229
tt0110186,a71883
tt0110186,a81690
tt0110186,a20402
tt0108069,a77642
tt0108069,a18991
tt0108069,a60929
tt0108069,a69198
tt0111301,a21413
tt0111301,a41243
tt0111301,a80280
tt0111301,a16956
tt0112702,a63426
tt0112702,a81075
tt0112702,a65663
tt0112702,a48887
tt0112849,a3397
tt0112849,a32401
tt0112849,a34376
tt0112849,a42558
tt0113014,a1660
tt0113014,a4262
tt0113014,a6093
tt0113014,a10424
tt0113043,a11844
tt0113043,a53530
tt0113043,a77253
tt0113043,a25388
tt0113104,a75746
tt0113104,a40591
tt0113104,a66427
tt0113104,a15140
tt0113173,a25688
tt0113173,a53368
tt0113173,a47737
tt0113173,a19833
tt0113319,a21553
tt0113319,a80471
tt0113319,a47273
tt0113319,a58626
tt0113827,a3157
tt0113827,a65888
tt0113827,a59470
tt0113827,a10697
tt0114047,a649
tt0114047,a81954
tt0114047,a13523
tt0114047,a43723
tt0112889,a1643
tt0112889,a67300
tt0112889,a41119
tt0112889,a36247
tt0109339,a5778
tt0109339,a13324
tt0109339,a18368
tt0109339,a27028
tt0110027,a46121
tt0110027,a61379
tt0110027,a77613
tt0110027,a50639
tt0109785,a77323
tt0109785,a22244
tt0109785,a46347
tt0109785,a64678
tt0113409,a57627
tt0113409,a15547
tt0113409,a63479
tt0113409,a79668
tt0109021,a64737
tt0109021,a27811
tt0109021,a72086
tt0109021,a52442
tt0109035,a51729
tt0109035,a47665
tt0109035,a70161
tt0109035,a5738
tt0106220,a38346
tt0106220,a41243
tt0106220,a48725
tt0106220,a20940
tt0111804,a46868
tt0106226,a22137
tt0106226,a62045
tt0106226,a67608
tt0106226,a26972
tt0109068,a28989
tt0109068,a14145
tt0109068,a68322
tt0109068,a26977
tt0109067,a5507
tt0109067,a50547
tt0109067,a78150
tt0109067,a58622
tt0106292,a24345
tt0106292,a26399
tt0106292,a58903
tt0106292,a26958
tt0109198,a73687
tt0109198,a52038
tt0109198,a50043
tt0109198,a7085
tt0109219,a58007
tt0109219,a25533
tt0109219,a8875
tt0109219,a72405
tt0106379,a81066
tt0106379,a38235
tt0106379,a40494
tt0106379,a40495
tt0106400,a78056
tt0106400,a5532
tt0106400,a25687
tt0106400,a46984
tt0109254,a56637
tt0109254,a75425
tt0109254,a76766
tt0109254,a19012
tt0109279,a76110
tt0109279,a20759
tt0109279,a7723
tt0109279,a75633
tt0109297,a73687
tt0109297,a63892
tt0109297,a65107
tt0109297,a29206
tt0109303,a12621
tt0109303,a40759
tt0109303,a2666
tt0109303,a12613
tt0109305,a58383
tt0109305,a52890
tt0109305,a79402
tt0109305,a59034
tt0109306,a46368
tt0109306,a40759
tt0109306,a11287
tt0109306,a72086
tt0106452,a43798
tt0106452,a76099
tt0106452,a3531
tt0106452,a56625
tt0106471,a68350
tt0106471,a27330
tt0106471,a61202
tt0106471,a71908
tt0106489,a58217
tt0106489,a60320
tt0106489,a12157
tt0106489,a15284
tt0109361,a25801
tt0109361,a12712
tt0109361,a30025
tt0109361,a24215
tt0106505,a63426
tt0106505,a59382
tt0106505,a58843
tt0106505,a60449
tt0106519,a60051
tt0106519,a61528
tt0106519,a54518
tt0106519,a47448
tt0109439,a20637
tt0109439,a73284
tt0109439,a49283
tt0109439,a60204
tt0109443,a15951
tt0109443,a31817
tt0109443,a40688
tt0109443,a62833
tt0106582,a72897
tt0106582,a48567
tt0106582,a66691
tt0106582,a77281
tt0106598,a44250
tt0106598,a61538
tt0106598,a37974
tt0106598,a5203
tt0109456,a81113
tt0109456,a51189
tt0109456,a10168
tt0109456,a79709
tt0109480,a17104
tt0109480,a60204
tt0109480,a80736
tt0109480,a21783
tt0109493,a34954
tt0109493,a74273
tt0109493,a52843
tt0109493,a37997
tt0106660,a42579
tt0106660,a50331
tt0106660,a67462
tt0106660,a27477
tt0106673,a44133
tt0106673,a79966
tt0106673,a46376
tt0106673,a24737
tt0106677,a48984
tt0106677,a598
tt0106677,a40984
tt0106677,a3107
tt0106697,a72897
tt0106697,a72083
tt0106697,a13771
tt0106697,a35510
tt0109729,a79974
tt0109729,a58845
tt0109729,a4941
tt0109729,a7030
tt0106834,a75956
tt0106834,a11985
tt0106834,a55932
tt0106834,a23201
tt0106873,a4642
tt0106873,a27330
tt0106873,a57640
tt0106873,a82616
tt0106332,a17492
tt0106332,a83120
tt0106332,a31892
tt0106332,a49930
tt0109783,a44923
tt0109783,a53014
tt0109783,a63644
tt0109783,a62541
tt0106881,a12621
tt0106881,a66934
tt0106881,a61626
tt0106881,a38128
tt0106880,a46867
tt0106880,a69501
tt0106880,a20799
tt0106880,a47581
tt0111732,a61786
tt0111732,a28971
tt0111732,a42712
tt0111732,a22603
tt0106926,a53374
tt0106926,a45322
tt0106926,a74476
tt0106926,a10862
tt0111712,a27068
tt0111712,a62662
tt0111712,a65545
tt0111712,a24666
tt0106941,a28742
tt0106941,a3531
tt0106941,a36568
tt0106941,a77151
tt0106918,a20585
tt0106918,a76898
tt0106918,a33923
tt0106918,a37138
tt0106965,a65599
tt0106965,a61995
tt0106965,a4790
tt0106965,a68999
tt0109842,a57692
tt0109842,a26351
tt0109842,a39404
tt0109842,a81865
tt0106977,a28472
tt0106977,a40759
tt0106977,a79611
tt0106977,a55572
tt0107004,a61017
tt0107004,a33923
tt0107004,a24930
tt0107004,a73915
tt0109890,a6098
tt0109890,a7281
tt0109890,a50343
tt0109890,a81723
tt0109891,a20717
tt0109891,a21571
tt0109891,a35701
tt0109891,a67195
tt0109913,a12857
tt0109913,a77278
tt0109913,a53331
tt0109913,a53658
tt0109920,a29233
tt0109920,a19310
tt0109920,a48567
tt0109920,a65693
tt0107057,a55958
tt0107057,a40450
tt0107057,a46335
tt0107057,a79637
tt0107076,a62040
tt0107076,a3611
tt0107076,a78962
tt0107076,a36135
tt0107096,a57924
tt0107096,a68391
tt0107096,a62532
tt0107096,a17285
tt0107144,a70433
tt0107144,a12613
tt0107144,a31817
tt0107144,a20348
tt0113674,a22463
tt0113674,a16299
tt0113674,a73362
tt0113674,a66137
tt0112966,a32533
tt0112966,a27994
tt0112966,a53470
tt0112966,a53377
tt0107151,a73760
tt0107151,a38994
tt0107151,a67608
tt0107151,a6333
tt0110064,a65020
tt0110064,a51670
tt0110064,a25351
tt0110064,a53472
tt0110074,a65994
tt0110074,a47497
tt0110074,a57854
tt0110074,a24852
tt0110097,a58383
tt0110097,a81885
tt0110097,a12962
tt0110097,a42289
tt0110123,a70872
tt0110123,a23176
tt0110123,a61995
tt0110123,a32960
tt0107206,a25189
tt0107206,a50765
tt0107206,a67468
tt0107206,a52843
tt0107207,a20479
tt0107207,a22136
tt0107207,a43731
tt0107207,a75791
tt0110137,a75135
tt0110137,a56080
tt0110137,a24106
tt0110137,a77260
tt0108551,a42747
tt0108551,a15251
tt0108551,a75920
tt0108551,a17218
tt0110197,a61786
tt0110197,a71676
tt0110197,a393
tt0110197,a8062
tt0107286,a26402
tt0107286,a41033
tt0107286,a47014
tt0107286,a23957
tt0107290,a57627
tt0107290,a22778
tt0107290,a31763
tt0107290,a4832
tt0107302,a62544
tt0107302,a46540
tt0107302,a54400
tt0107302,a24507
tt0110265,a73575
tt0110265,a64664
tt0110265,a16697
tt0110265,a22539
tt0107322,a12031
tt0107322,a44948
tt0107322,a25518
tt0107322,a2063
tt0110305,a33446
tt0110305,a71677
tt0110305,a75425
tt0110305,a11873
tt0107362,a69362
tt0107362,a317
tt0107362,a15596
tt0107362,a21450
tt0107413,a28742
tt0107413,a78490
tt0107413,a46298
tt0107413,a46677
tt0110353,a37118
tt0110353,a41033
tt0110353,a21105
tt0110353,a49080
tt0107468,a38998
tt0107468,a48987
tt0107468,a74075
tt0107468,a65534
tt0107478,a31762
tt0107478,a21571
tt0107478,a71968
tt0107478,a49011
tt0107497,a6098
tt0107497,a43329
tt0107497,a63644
tt0107497,a57772
tt0107501,a31054
tt0107501,a72871
tt0107501,a80671
tt0107501,a52037
tt0107507,a2165
tt0107507,a42476
tt0107507,a780
tt0107507,a18815
tt0107554,a77307
tt0107554,a75129
tt0107554,a49364
tt0107554,a76243
tt0116253,a67447
tt0116253,a69589
tt0116253,a9178
tt0116253,a47448
tt0074102,a29403
tt0074102,a52174
tt0074102,a57160
tt0074102,a52189
tt0111689,a71141
tt0111689,a58401
tt0107616,a12637
tt0107616,a7938
tt0107616,a73046
tt0107616,a82753
tt0107611,a30798
tt0107611,a59397
tt0107611,a6309
tt0107611,a39023
tt0107613,a23344
tt0107613,a69425
tt0107613,a60725
tt0107613,a38302
tt0107614,a81066
tt0107614,a27642
tt0107614,a13043
tt0107614,a27681
tt0107653,a75634
tt0107653,a70290
tt0107653,a15908
tt0107653,a20599
tt0110657,a55935
tt0110657,a74397
tt0110657,a38999
tt0110657,a76652
tt0110649,a80221
tt0110649,a21948
tt0110649,a7510
tt0110649,a66861
tt0110678,a48498
tt0110678,a36135
tt0110678,a81210
tt0110678,a23334
tt0110687,a81677
tt0110687,a1772
tt0110687,a49212
tt0110687,a70154
tt0107756,a74479
tt0107756,a20398
tt0107756,a72284
tt0107756,a11575
tt0107808,a19950
tt0107808,a25183
tt0107808,a22778
tt0107808,a49342
tt0107818,a34604
tt0107818,a79749
tt0107818,a52393
tt0107818,a43413
tt0107822,a38253
tt0107822,a42578
tt0107822,a57626
tt0107822,a60557
tt0107840,a1820
tt0107840,a3240
tt0107840,a5084
tt0107840,a38551
tt0107889,a14544
tt0107889,a9178
tt0107889,a26159
tt0107889,a70437
tt0111003,a74278
tt0111003,a75559
tt0111003,a79673
tt0111003,a21798
tt0110939,a8461
tt0110939,a52038
tt0110939,a7775
tt0110939,a14015
tt0110955,a47016
tt0110955,a21948
tt0110955,a72520
tt0110955,a41133
tt0107943,a35558
tt0107943,a64905
tt0107943,a37458
tt0107943,a75791
tt0110971,a22256
tt0110971,a36749
tt0110971,a65107
tt0110971,a41046
tt0107969,a19313
tt0107969,a72083
tt0107969,a42578
tt0107969,a74693
tt0111001,a37477
tt0111001,a28355
tt0111001,a12843
tt0111001,a20941
tt0107978,a13937
tt0107978,a50166
tt0107978,a67563
tt0107978,a49001
tt0107977,a25916
tt0107977,a47993
tt0107977,a64894
tt0107977,a82316
tt0107983,a59381
tt0107983,a81673
tt0107983,a47972
tt0107983,a63537
tt0105275,a20552
tt0105275,a62854
tt0105275,a53185
tt0105275,a69460
tt0108000,a41225
tt0108000,a27644
tt0108000,a54957
tt0108000,a22293
tt0108002,a4685
tt0108002,a27136
tt0108002,a7775
tt0108002,a48331
tt0108026,a31574
tt0108026,a23336
tt0108026,a5108
tt0108026,a71057
tt0105032,a18993
tt0105032,a10877
tt0105032,a49883
tt0105032,a10613
tt0108052,a57580
tt0108052,a43764
tt0108052,a27674
tt0108052,a31960
tt0111094,a13014
tt0111094,a28971
tt0111094,a80736
tt0111094,a77367
tt0108065,a62880
tt0108065,a51093
tt0108065,a2056
tt0108065,a43764
tt0111102,a38306
tt0111102,a82293
tt0111102,a2064
tt0111102,a54381
tt0108071,a49983
tt0108071,a63545
tt0108071,a44247
tt0108071,a71919
tt0111127,a77301
tt0111127,a79824
tt0111127,a46035
tt0111127,a48226
tt0111143,a6098
tt0111143,a48987
tt0111143,a54518
tt0111143,a11926
tt0108101,a27299
tt0108101,a52308
tt0108101,a22651
tt0108101,a69662
tt0108122,a50044
tt0108122,a22037
tt0108122,a47579
tt0108122,a16115
tt0111194,a51747
tt0111194,a14397
tt0111194,a48467
tt0111194,a58938
tt0111201,a32533
tt0111201,a27994
tt0111201,a57626
tt0111201,a50256
tt0108149,a16928
tt0108149,a71968
tt0108149,a74272
tt0108149,a53163
tt0108160,a34604
tt0108160,a50750
tt0108160,a81199
tt0108160,a30112
tt0108162,a73626
tt0108162,a6095
tt0108162,a8828
tt0108162,a79291
tt0083658,a28472
tt0083658,a35412
tt0083658,a82616
tt0083658,a59470
tt0108186,a70872
tt0108186,a33385
tt0108186,a71910
tt0108186,a62248
tt0108174,a56821
tt0108174,a76756
tt0108174,a45791
tt0108174,a62666
tt0108238,a81113
tt0108238,a60736
tt0108238,a26958
tt0108238,a71535
tt0089256,a43820
tt0089256,a43764
tt0089256,a31796
tt0089256,a66130
tt0108255,a37634
tt0108255,a47448
tt0108255,a37490
tt0108255,a52137
tt0111323,a38637
tt0111323,a35412
tt0111323,a24919
tt0111323,a14158
tt0111400,a70433
tt0111400,a43816
tt0111400,a30048
tt0111400,a52867
tt0108328,a27350
tt0108328,a43069
tt0108328,a45892
tt0108328,a2823
tt0111418,a11934
tt0111418,a6093
tt0111418,a17033
tt0111418,a4261
tt0107688,a25693
tt0107688,a68537
tt0107688,a58938
tt0107688,a36495
tt0108333,a70433
tt0108333,a74273
tt0108333,a58897
tt0108333,a62613
tt0108358,a67447
tt0108358,a43415
tt0108358,a25792
tt0108358,a61202
tt0111488,a80477
tt0111488,a4641
tt0111488,a14397
tt0111488,a38302
tt0108399,a71681
tt0108399,a4264
tt0108399,a37490
tt0108399,a43415
tt0108515,a15953
tt0108515,a73230
tt0108515,a7901
tt0108515,a8055
tt0110763,a20717
tt0110763,a37818
tt0110763,a43911
tt0110763,a43912
tt0107779,a37453
tt0107779,a59901
tt0107779,a26272
tt0107779,a47816
tt0109226,a62647
tt0109226,a49770
tt0109226,a35412
tt0109226,a52970
tt0110259,a45793
tt0110259,a66470
tt0110259,a20283
tt0110259,a11926
tt0114906,a52084
tt0114906,a21989
tt0114906,a13354
tt0114906,a78490
tt0107002,a54765
tt0107002,a65131
tt0107002,a15555
tt0107002,a36160
tt0109403,a8829
tt0109403,a53368
tt0109403,a25687
tt0109403,a31563
tt0104029,a49653
tt0104029,a61668
tt0104029,a12940
tt0104029,a39040
tt0110623,a73575
tt0110623,a60725
tt0110623,a50139
tt0110623,a18458
tt0107315,a28525
tt0107315,a20188
tt0107315,a393
tt0107315,a15987
tt0106408,a78782
tt0106408,a34878
tt0106408,a43107
tt0106408,a45515
tt0110363,a25396
tt0110363,a14162
tt0110363,a4567
tt0110363,a20533
tt0107349,a68155
tt0107349,a71562
tt0107349,a29329
tt0107349,a59522
tt0111709,a79451
tt0111709,a12780
tt0111709,a36834
tt0111709,a75739
tt0109828,a31426
tt0109828,a37095
tt0109828,a40507
tt0109828,a66886
tt0107225,a78606
tt0107225,a21498
tt0107225,a55971
tt0107225,a72234
tt0111252,a21887
tt0111252,a57830
tt0111252,a36063
tt0111252,a79851
tt0110366,a75329
tt0110366,a81727
tt0110366,a79655
tt0110366,a49992
tt0106878,a36566
tt0106878,a82278
tt0106878,a21625
tt0106878,a35439
tt0109120,a50584
tt0109120,a27635
tt0109120,a53591
tt0109120,a61500
tt0108059,a2614
tt0108059,a78415
tt0108059,a16430
tt0108059,a53724
tt0110892,a12781
tt0110892,a16271
tt0110892,a38092
tt0110892,a44131
tt0112651,a76404
tt0112651,a20921
tt0112651,a12658
tt0112651,a46711
tt0107642,a52310
tt0107642,a44860
tt0107642,a42130
tt0107642,a16090
tt0109382,a55793
tt0109382,a11965
tt0109382,a57318
tt0109382,a61938
tt0106678,a52057
tt0106678,a12200
tt0106678,a62708
tt0106678,a10624
tt0112572,a49025
tt0112572,a18902
tt0112572,a75202
tt0112572,a6794
tt0099785,a20717
tt0099785,a61785
tt0099785,a73284
tt0099785,a35729
tt0099653,a74426
tt0099653,a55548
tt0099653,a31811
tt0099653,a46858
tt0103639,a80144
tt0103639,a81004
tt0103639,a46495
tt0103639,a29076
tt0103064,a69362
tt0103064,a34384
tt0103064,a29577
tt0103064,a61035
tt0099348,a19950
tt0099348,a52890
tt0099348,a32772
tt0099348,a32526
tt0114706,a10378
tt0114706,a62466
tt0114706,a58506
tt0114706,a41507
tt0096895,a42483
tt0096895,a58008
tt0096895,a7281
tt0096895,a81954
tt0102926,a28650
tt0102926,a11177
tt0102926,a47581
tt0102926,a81837
tt0029583,a4859
tt0029583,a13591
tt0029583,a16021
tt0029583,a19037
tt0101414,a8726
tt0101414,a19860
tt0101414,a26572
tt0101414,a46421
tt0032910,a5774
tt0032910,a10302
tt0032910,a10456
tt0032910,a12850
tt0100405,a30798
tt0100405,a66036
tt0100405,a8288
tt0100405,a1772
tt0110719,a72379
tt0110719,a24337
tt0110719,a54326
tt0110719,a77692
tt0065214,a37166
tt0065214,a11369
tt0065214,a67565
tt0065214,a58782
tt0110395,a8360
tt0110395,a83064
tt0110395,a18709
tt0110395,a19181
tt0111752,a16914
tt0111752,a79516
tt0111752,a79548
tt0111752,a41815
tt0109934,a40801
tt0109934,a31211
tt0109934,a66578
tt0109934,a18465
tt0112606,a55130
tt0112606,a63821
tt0112606,a65089
tt0112606,a30313
tt0117247,a62048
tt0117247,a18589
tt0117247,a80639
tt0117247,a48484
tt0112625,a76265
tt0112625,a67106
tt0112625,a58983
tt0112625,a58653
tt0106537,a21452
tt0106537,a59947
tt0106537,a65544
tt0106537,a73243
tt0116282,a50273
tt0116282,a14145
tt0116282,a73659
tt0116282,a67245
tt0116552,a28742
tt0116552,a27642
tt0116552,a79186
tt0116552,a54155
tt0082509,a28860
tt0082509,a69826
tt0082509,a66619
tt0082509,a66589
tt0116514,a64328
tt0116514,a78036
tt0116514,a12040
tt0116514,a17153
tt0117283,a69381
tt0117283,a60333
tt0117283,a64463
tt0117283,a19000
tt0116684,a60558
tt0116684,a44206
tt0116684,a37769
tt0116684,a32386
tt0110374,a54372
tt0110374,a55264
tt0110374,a20815
tt0110374,a52750
tt0070506,a50945
tt0070506,a77240
tt0070506,a21084
tt0070506,a18172
tt0065421,a35073
tt0065421,a29702
tt0065421,a37238
tt0065421,a20526
tt0113083,a60602
tt0113083,a25243
tt0113083,a25711
tt0113083,a60262
tt0118001,a6334
tt0118001,a33012
tt0118001,a34620
tt0118001,a1165
tt0116165,a46956
tt0116165,a66894
tt0116165,a36443
tt0116165,a2095
tt0102855,a54123
tt0102855,a31581
tt0102855,a52403
tt0102855,a79913
tt0107471,a22628
tt0107471,a5026
tt0107471,a78615
tt0107471,a11739
tt0113839,a25520
tt0113839,a77137
tt0113839,a41
tt0113839,a68047
tt0112712,a67472
tt0112712,a80929
tt0112712,a14718
tt0112712,a3914
tt0090665,a11651
tt0090665,a834
tt0090665,a150
tt0090665,a24359
tt0117891,a46868
tt0117891,a80625
tt0117891,a43733
tt0117891,a13106
tt0113613,a23160
tt0113613,a25666
tt0113613,a31390
tt0113613,a61538
tt0117381,a30798
tt0117381,a48467
tt0117381,a50501
tt0117381,a81685
tt0114305,a81359
tt0114305,a20306
tt0114305,a40441
tt0114305,a17508
tt0115837,a37497
tt0115837,a48795
tt0115837,a39013
tt0115837,a35012
tt0115509,a57775
tt0115509,a11369
tt0115509,a70429
tt0115509,a14956
tt0114671,a35175
tt0114671,a60940
tt0114671,a10959
tt0114671,a31269
tt0112844,a21381
tt0112844,a27207
tt0112844,a33522
tt0112844,a80498
tt0114658,a31762
tt0114658,a56328
tt0114658,a46217
tt0114658,a19833
tt0116275,a24932
tt0116275,a40688
tt0116275,a7682
tt0116275,a34205
tt0113122,a33523
tt0113122,a17455
tt0113122,a73505
tt0113122,a58846
tt0117608,a51747
tt0117608,a5203
tt0117608,a35206
tt0117608,a35701
tt0113448,a32536
tt0113448,a52137
tt0113448,a22620
tt0113448,a4761
tt0116414,a64392
tt0116414,a79752
tt0116414,a47277
tt0116414,a47965
tt0116095,a73626
tt0116095,a758
tt0116095,a60320
tt0116095,a7433
tt0111543,a48052
tt0111543,a76133
tt0111543,a12577
tt0111543,a54766
tt0117517,a23562
tt0117517,a33078
tt0117517,a77584
tt0117517,a39443
tt0117312,a56938
tt0117312,a8805
tt0117312,a51536
tt0117312,a7881
tt0116485,a31677
tt0116485,a64556
tt0116485,a79641
tt0116485,a76870
tt0113947,a14476
tt0113947,a69970
tt0113947,a3264
tt0113947,a57004
tt0115956,a79760
tt0115956,a67553
tt0115956,a62145
tt0115956,a55893
tt0117060,a20585
tt0117060,a78868
tt0117060,a14475
tt0117060,a21027
tt0109028,a57055
tt0109028,a75238
tt0109028,a73329
tt0109028,a34269
tt0117071,a81895
tt0117071,a29082
tt0117071,a16926
tt0117071,a49767
tt0117788,a69372
tt0117788,a69367
tt0117788,a45182
tt0117788,a56950
tt0112257,a60395
tt0112257,a38415
tt0112257,a43438
tt0116136,a63822
tt0116136,a75633
tt0116136,a63066
tt0116136,a54090
tt0118026,a43060
tt0118026,a37649
tt0118026,a69253
tt0118026,a36794
tt0117117,a74671
tt0117117,a19068
tt0117117,a77182
tt0117117,a56060
tt0116168,a31762
tt0116168,a46376
tt0116168,a26958
tt0116168,a40012
tt0111787,a69322
tt0111787,a52166
tt0111787,a24772
tt0111787,a76782
tt0112509,a20730
tt0112509,a53403
tt0112509,a14081
tt0112509,a28564
tt0054189,a22529
tt0054189,a45945
tt0054189,a66676
tt0054189,a20393
tt0115591,a37477
tt0115591,a62142
tt0115591,a14105
tt0115591,a32442
tt0116683,a14820
tt0116683,a24344
tt0116683,a47401
tt0116683,a49565
tt0116287,a79163
tt0116287,a81450
tt0116287,a61863
tt0116287,a12477
tt0116768,a28326
tt0116768,a52808
tt0116768,a52874
tt0116768,a53221
tt0116269,a17401
tt0116269,a60320
tt0116269,a59014
tt0116269,a52501
tt0114787,a51055
tt0114787,a65835
tt0114787,a40605
tt0114787,a73484
tt0113720,a80704
tt0113720,a45954
tt0113720,a13540
tt0113720,a38130
tt0112536,a9110
tt0112536,a55932
tt0112536,a31005
tt0112536,a37382
tt0048473,a6455
tt0048473,a6451
tt0048473,a22941
tt0048473,a33542
tt0052572,a17149
tt0052572,a74703
tt0052572,a16674
tt0052572,a56372
tt0117128,a7806
tt0117128,a57665
tt0117128,a50781
tt0117128,a56615
tt0114616,a72407
tt0114616,a32858
tt0114616,a48226
tt0114616,a61438
tt0117705,a40873
tt0117705,a44219
tt0117705,a64391
tt0117705,a79757
tt0062711,a28361
tt0062711,a46797
tt0062711,a60247
tt0062711,a59075
tt0110061,a15717
tt0110061,a42867
tt0110061,a67546
tt0110061,a27944
tt0140614,a29314
tt0140614,a6059
tt0140614,a78403
tt0140614,a6846
tt0108181,a75905
tt0108181,a65770
tt0108181,a79402
tt0108181,a52476
tt0114307,a27835
tt0114307,a42554
tt0114307,a72059
tt0114307,a13035
tt0058898,a19389
tt0058898,a41972
tt0058898,a74925
tt0082206,a58353
