first_name,last_name,actor_id
 Richard P.,Rubinstein,a67201
 María,Celedonio,a16461
Donny,Osmond,a59796
 Maria,Friedman,a29203
Demon,Demon,a22593
 Kase,2,a8
 Eric,Haze,a35662
N/A,Spank,a72554
 Christiane,Paul,a61104
 Mehmet,Kurtulus,a45520
 Idil,Üner,a83581
 Chad,Willett,a80891
Doudou Gueye,Thiaw,a75635
 Maimouna,N'Diaye,a56961
 Awa Sene,Sarr,a68585
 Robert,Liensol,a48191
 Yoshiko,Miyazaki,a55043
 Shirô,Mifune,a54267
 Fumi,Dan,a21432
 Dave,Buzzotta,a14340
 Kayren,Butler,a14263
 Emma,Wiklund,a80770
 Cameron Van,Hoy,a37845
 Adam,Farrar,a27029
Aleksey,Buldakov,a13743
 Semyon,Strugachyov,a73859
 Sergey,Russkin,a67456
 Frank,Roberts,a66028
 Kylie,Minogue,a54748
 Geoff,Revell,a65250
 Yoram,Hattab,a35394
 Meital,Berdah,a8815
Charlie,Creed-Miles,a20332
 Gareth,Milne,a54636
 Alex,Kingston,a43774
Janne,Reinikainen,a65072
 Karoliina,Blackburn,a10117
 Peter,Franzén,a28958
 Puntti,Valtonen,a77926
Vesa,Vierikko,a78531
 Sulevi,Peltola,a61462
 Markku,Maalismaa,a49968
Radiohead,Radiohead,a64038
 Thom,Yorke,a82520
 Jonny,Greenwood,a32824
 Ed,O'Brien,a58781
Robin,Dunne,a24760
 Sarah,Thompson,a75819
 Keri Lynn,Pratt,a63273
 Amy,Adams,a573
Masanobu,Andô,a3188
 Reila,Aphrodite,a3607
 Hikari,Ishida,a39080
 Kirina,Mano,a51049
Emmanuel,Schotté,a69219
 Séverine,Caneele,a15137
 Philippe,Tullier,a77188
 Ghislain,Ghesquère,a30929
 Jurnee,Smollett-Bell,a72039
Barbara,Snellenburg,a72079
 Rebekah,Chaney,a16865
 Gloria,Sperling,a72662
 Chris,Watson,a79855
Courteney,Cox,a20164
 David James,Elliott,a25779
 Hiroyuki,Ikeuchi,a38736
 Ren,Ôsugi,a83525
 Yoriko,Dôguchi,a25098
Rik,Mayall,a52418
 Adrian,Edmondson,a25324
 Jennifer,Dundas,a24701
 Joelle,Carter,a15861
Dianne,Wiest,a80737
 Daniel,Lapaine,a46449
Behzad,Dorani,a23943
 Noghre,Asadi,a4406
 Roushan Karam,Elmi,a25866
 Malik,Zidi,a83221
David,Gulpilil,a33473
 Gary,Sweet,a74452
 Damon,Gameau,a30016
 Takuya,Kimura,a43670
 Nina,Garbiras,a30115
 January,Jones,a40691
Luis,Margani,a51270
 Adriana,Aizemberg,a1254
 Daniel,Valenzuela,a77858
 Roly,Serrano,a69965
Norman,Mailer,a50529
N/A,Anonymous,a3368
 Lauren,Pine,a62403
 YoYo,Mung,a56494
Nick,Giannopoulos,a30992
 Lucy,Bell,a8229
 Vince,Colosimo,a19135
 Geraldine,Turner,a77275
 Louis,Koo,a44626
 Patrick,Tam,a74894
 Molly,Price,a63394
Andrea,Roth,a66999
 Jaimz,Woolvett,a81774
 Gabriel,Gascon,a30402
Emma,Vilarasau,a78578
 Toni,Sevilla,a70046
Robert,Gonera,a31889
 Jacek,Borcuch,a11313
 Andrzej,Chyra,a18118
 Cezary,Kosinski,a44764
 Rie,Yokoyama,a82483
 Yayoi,Watanabe,a79800
 Yôko,Mihara,a54292
 Yukie,Kagawa,a41494
 Kayoko,Shiraishi,a70805
David,Paymer,a61213
William,Burchinal,a13832
 Bill,Cardille,a15355
Mikko,Nousiainen,a58547
 Laura,Malmivaara,a50794
 Petteri,Summanen,a74145
 Matleena,Kuusniemi,a45592
 Frank,Harper,a34933
Will,Friedle,a29187
Stefano,Cassetti,a16101
 Isild Le,Besco,a9295
 Patrick,Dell'Isola,a22511
 Viviana,Aliberti,a1934
Xun,Zhou,a83207
 Zhongkai,Hua,a37907
 Anlian,Yao,a82286
Lalita,Panyopas,a60455
 Sirisin,Siripornsmathikul,a71489
 Prompop,Lee,a47255
 Surapong,Mekpongsathorn,a53636
Ryo,Ishibashi,a39076
 Eihi,Shiina,a70688
 Tetsu,Sawaki,a68786
 Jun,Kunimura,a45422
Tom,Fisher,a27954
 William,Keen,a42536
 Gloria,Estefan,a26384
 Klaus,Müller,a56947
 Karl,Gorath,a32049
 Pierre,Seel,a69670
 Aishwarya Rai,Bachchan,a5448
 Madhuri,Dixit,a23478
 Jackie,Shroff,a70916
Alix,Koromzay,a44719
 Will,Estes,a26393
 Gaven E.,Lucas,a49400
 Yasuko,Matsuyuki,a52224
 Masanobu,Andô,a3183
Damien Wayne,Echols,a25260
 Melissa,Byers,a14359
 Norris,Deajon,a22281
 Tim,Sullivan,a74127
Rudolf,Martin,a51744
 Christopher,Brand,a12167
Jaime Leigh,Allen,a2131
 Jemma,Braham,a12114
 Freeda,Cat,a16245
 Scott,Davidson,a21835
 Daniel,Brocklebank,a12831
 Laurence,Fox,a28711
Tomoko,Kawakami,a42314
 Yuriko,Fuchizaki,a29368
 Leah,Applebaum,a3642
 Roxanne,Beck,a7880
 Nathaniel,Arcand,a3793
 Sammi,Cheng,a17376
 Fiona,Leung,a47826
 Raymond Ho-Yin,Wong,a81607
Eriko,Hatsune,a35393
 Fhi,Fan,a26865
 Hinako,Saeki,a67824
 Eun-Kyung,Shin,a70749
 Anna,Dymna,a25022
 Dominika,Bednarczyk,a7996
 Blazej,Wójcik,a82035
 Brian,Patterson,a61056
Chris,Beattie,a7769
 Greg,McLane,a53253
 Charlie,Hardwick,a34810
 Roy,Hudd,a37984
Brenda,Bakke,a5991
 Dennis,Bendersky,a8484
 John Bradford,Pagano,a60090
Amitabh,Bachchan,a5452
 Jaya,Bhaduri,a9456
 Shah Rukh,Khan,a43156
Sanna,Hietala,a36550
 Antti,Ikkala,a38745
 Jyri,Ojansivu,a59290
 Antti,Mikkola,a54345
Lars,Rudolph,a67241
 Peter,Fitz,a27973
 János,Derzsi,a22803
 Jamel,Debbouze,a22332
Rachel,Anton,a3462
 Brett,Barsky,a7109
 Corey,Block,a10503
 Cindy E.,Brolsma,a12900
Luke de,Woolfson,a81769
 James,Lance,a46197
 Enzo,Cilenti,a18168
Heino,Ferch,a27354
 Sebastian,Koch,a44357
 Alexandra Maria,Lara,a46467
Joe,Absolom,a406
 Melanie,Gutteridge,a33631
Kathleen,Chalfant,a16678
Bruce,Taylor,a75273
 David,Cross,a20501
 Leon,Lamar,a46090
 India,Cosper,a19890
 Masakatsu,Funaki,a29546
Mason,Gamble,a30008
Yeong-ae,Lee,a47374
 Byung-Hun,Lee,a47115
 Tae-woo,Kim,a43568
Ezra,Godden,a31636
 Raquel,Meroño,a53952
 Macarena,Gómez,a33769
 Uwe,Mansshardt,a51087
 Hanns,Zischler,a83303
 Clare,Bullus,a13774
 Simon,Markey,a51391
Harumi,Inoue,a38920
 Shingo,Tsurumi,a77113
 Kazuki,Kitamura,a43968
 Shunsuke,Matsuoka,a52209
 Tuva,Novotny,a58588
 Laleh,Pourkarim,a63139
 John,O'Keefe,a58967
Matheus,Nachtergaele,a56994
 Selton,Mello,a53685
 Rogério,Cardoso,a15382
 Denise,Fraga,a28773
 Vivian,Hsu,a37888
 Min,Kim,a43519
Damien,Nguyen,a57944
 Thi Hoa,Mai,a50514
Melissa,Errico,a26261
 Joe,Regalbuto,a64931
 Saemi,Nakamura,a57184
 Joe,Romersa,a66646
 Rebecca,Forstadt,a28551
 Michael,Begley,a8071
 Katy,Cavanagh-Jupe,a16350
 Caroline,Ashley,a4541
Robert,Eads,a25124
 Lola,Cola,a18863
 Maxwell Scott,Anderson,a2877
 Cas,Piotrowski,a62453
Jörg,Schüttauf,a69412
 Julia,Jäger,a41366
 Robin,Becker,a7920
 Robert,Lohr,a48911
Yoshiki,Arizono,a3977
 Dave,O'Neil,a59022
 Belinda,Emmett,a25993
Chiharu,Niiyama,a58126
 Ryûdô,Uzaki,a77732
 Masahiro,Kobayashi,a44315
 Conrad,Anker,a3312
 Iain,Fraser,a28976
 Jeremy,Ratchford,a64529
 Garwin,Sanford,a68361
 Brenda,James,a39604
 John,Simm,a71253
Sean Cw,Johnson,a40564
 Stephen,O'Reilly,a59063
 Laura,Regan,a64936
Michael Man-Kin,Chow,a17896
 Joyce,Brew,a12538
 Colman,Domingo,a23746
 Darryl,Fong,a28371
 María,Lidón,a48161
 Jack,Kao,a41813
 Chun-hao,Tuan,a77129
 Jun,Takeuchi,a74823
Ian,Roberts,a66074
 Matt,Walsh,a79413
 H. Jon,Benjamin,a8579
Mila,Kunis,a45426
 Geraint Wyn,Davies,a21859
 Robin,Dunne,a24757
Tony Ka Fai,Leung,a47840
 Rene,Liu,a48629
 Leon,Dai,a21252
David La,Haye,a35574
 Isabelle,Blais,a10229
 Emmanuel,Bilodeau,a9751
 Chantal,Giroux,a31388
Cyril,Mourali,a56235
 Maï Anh,Le,a46947
 Yasuaki,Kurata,a45464
 Saïd,Serrari,a69967
Sacha Baron,Cohen,a18837
 Emilio,Rivera,a65898
 Gina La,Piana,a62206
 Dana de,Celis,a16479
 David La,Haye,a35572
 Christopher,Fairbank,a26745
Shô,Aikawa,a1184
 Riki,Takeuchi,a74825
 Noriko,Aota,a3569
 Edison,Chen,a17266
Kari,Matchett,a52087
 Grace Lynn,Kung,a45417
 Matthew,Ferguson,a27385
Troy,Garity,a30260
 Alison,Folland,a28333
 Sayoko,Yamaguchi,a82176
 Hanae,Kan,a41695
Seann William,Scott,a69547
 Timm,Sharp,a70291
 John B.,Crye,a20633
Haruhiko,Katô,a42240
 Kumiko,Asô,a4708
N/A,Koyuki,a44920
 Kurume,Arisaka,a3965
Scott,Wolf,a81516
 Greg,Wood,a81653
 Ira,Hawkins,a35492
 Phil,McKee,a53150
Ferenc,Bandi,a6336
 Józsefné,Rácz,a67647
 József,Farkas,a26971
 Ferenc,Nagy,a57092
 Susan May,Pratt,a63278
 Geordie,Johnson,a40459
Maria,Hofstätter,a37098
 Alfred,Mrva,a56303
 Erich,Finsches,a27846
 Gerti,Lehner,a47462
 Ye,Liu,a48639
 Kun,Chen,a17293
 Shuangbao,Wang,a79532
 Saif Ali,Khan,a43153
 Akshaye,Khanna,a43189
Tae-Hyun,Cha,a16587
 Ji-hyun,Jun,a41271
 In-mun,Kim,a43479
 Wok-suk,Song,a72337
Anne Kathryn,Parma,a60795
 Ashley,Edwards,a25343
 Evyn,Clark,a18294
 Kim,Abunuwara,a418
 Pernilla,August,a4940
 Örjan,Ramberg,a64255
Eun-Kyung,Shin,a70760
 Jae-mo,Ahn,a1117
 In-kwon,Kim,a43478
 Se-jin,Jang,a39715
David,Hewlett,a36455
Hannah,Higgins,a36583
 Joshua,Jenkins,a40001
 Shaun,Phillips,a62156
Satoshi,Tsumabuki,a77105
 Hiroshi,Tamaki,a74899
 Akifumi,Miura,a55001
 Kôen,Kondô,a44576
 Kelly,Brook,a12943
 Maria,Chen,a17296
 Richard,Chen,a17303
 Jason,Chu,a18016
Aria,Adloo,a812
 Ashley,Adloo,a811
 Amy,Allred,a2223
 Gabriel,Allred,a2225
Paul,Spence,a72628
 David,Lawrence,a46835
 Gordon,Skilling,a71589
 Andrew,Sparacino,a72560
Kenji,Sawada,a68777
 Keiko,Matsuzaka,a52225
 Shinji,Takeda,a74804
Jordan,Brooking,a12959
 Ben,Lee,a47108
Chloé,Winkel,a81318
 Jon,Yang,a82241
 Rebecca,Palmer,a60296
Leonor,Watling,a79848
 María,Pujalte,a63631
 Silvia,Abascal,a90
 Lin,Shaye,a70381
 Mick,Cain,a14663
Harry,Eden,a25302
 Vinnie,Hunter,a38250
Kang-ho,Song,a72344
 Ha-kyun,Shin,a70751
 Doona,Bae,a5575
 Ji-Eun,Lim,a48245
Phil,Caracas,a15310
 Murielle,Varhelyi,a78042
 Maria,Moulton,a56225
 Tim,Devries,a22979
 Harry Van,Gorkum,a32161
 Jeffrey,Pierce,a62289
 Cláudia,Abreu,a380
 Natália,Lage,a45953
 Jorge,Dória,a25096
 Mai,Hosho,a37631
 Tamao,Satô,a68664
Jakob,Eklund,a25626
 Ben,Pullen,a63638
Linda,Hardy,a34834
 Yann,Collette,a19001
 Peter,Dinklage,a23384
Armin,Rohde,a66510
 Jemima,Rooper,a66705
 David,Oyelowo,a59985
 Ernie,Sabella,a67752
 Kaori,Tsuji,a77082
 Tarô,Suwa,a74300
 Bison,Katayama,a42162
 Luis Ángel,Priego,a63421
 Gorka,Moreno,a55768
 Alejandro,Zafra,a82858
Kyung-gu,Sol,a72187
 So-Ri,Moon,a55517
 Nae-sang,Ahn,a1119
 Seung-wan,Ryoo,a67624
Richard,Serra,a69955
 Aimee,Mullins,a56450
 Paul,Brady,a12081
Christian,Ulmen,a77558
 Detlev,Buck,a13613
 Katja,Danowski,a21568
 Janek,Rieke,a65666
Ellen,Vogel,a78849
 Gudrun,Okras,a59343
 Ronnie,Barker,a6718
Petteri,Summanen,a74146
 Tiina,Lymi,a49750
 Kari-Pekka,Toivonen,a76305
Michelle,Goh,a31703
 Corey,Johnson,a40443
 Tom,Wu,a81937
 Niko,Saarela,a67710
 Lauri,Nurkse,a58669
 Jasper,Pääkkönen,a63757
Fabrizio,Bentivoglio,a8739
 Nicoletta,Romanoff,a66614
 Lee,Pace,a60037
Rachael,Stirling,a73493
Simon,McBurney,a52592
 James,McAvoy,a52570
Eun-kyeong,Lim,a48256
 Hyun-sung,Kim,a43476
 Jin-pyo,Kim,a43500
 Sing,Jin,a40249
 Janine,Eser,a26311
 Nikolai,Binev,a9784
Kevin Michael,Richardson,a65556
 Tom,Kenny,a42903
 Cheryl,Tiegs,a76019
 Elizabeth,Blake,a10242
Yûrei,Yanagi,a82230
N/A,Yue,a82729
 Ryôta,Koyama,a44915
 Hitomi,Miwa,a55011
 Takako,Fuji,a29401
 Takashi,Matsuyama,a52222
Natalie,Minnevik,a54744
 Marjaana,Maijala,a50525
 Henrik,Rafaelsen,a64070
Hideo,Sakaki,a67952
N/A,Ryô,a67640
 Shun,Sugata,a74032
Jingfan,Hu,a37902
 Jun,Wu,a81923
 Bai Qing,Xin,a82072
 Xiao Keng,Ye,a82356
 Sara,Botsford,a11571
 Brent,Roam,a65955
Sam,Smith,a72017
 Leagh,Conwell,a19432
 Dominic,Barklem,a6742
 Jo,Stone-Fewings,a73627
Anne,Judson-Yager,a41235
 Bree,Turner,a77267
 Kevin,Cooney,a19527
 Faune Chambers,Watkins,a79835
 Camille,Natta,a57426
 Lucas,Crespi,a20355
 Norman,Sotolongo,a72436
 Jesús,Ochoa,a59145
 Margo,Martindale,a51754
Andreas,Wilson,a81216
 Henrik,Lundström,a49610
 Gustaf,Skarsgård,a71561
 Linda,Zilliacus,a83255
 Erika,Marozsán,a51478
 Tamás,Puskás,a63710
Al,Bernstein,a9140
 Andrew N.S.,Glazer,a31483
 Brian,Kaplan,a41825
 Ai,Maeda,a50354
 Ayana,Sakai,a67942
 Lawrence,Taylor,a75236
 Lloyd,Battista,a7489
 Emily,Browning,a13336
 Kara,Hoffman,a37059
Anya,Anya,a3536
 Maggie,Q,a63791
 Daniel,Wu,a81914
 Jewel,Lee,a47191
Charles,Bukowski,a13734
N/A,Bono,a11184
 John,Bryan,a13466
 Linda Lee,Bukowski,a13732
Nikolaj Lie,Kaas,a41432
 Line,Kruse,a45213
 Ole,Thestrup,a75632
Mikko,Leppilampi,a47720
 Laura,Birn,a9883
 Amanda,Pilke,a62369
 Unto,Helo,a35973
Mi,Grönlund,a33258
 Nicke,Lignell,a48207
 Amira,Khalifa,a43113
 Chantal,Neuwirth,a57774
 Sinitta,Boonyasak,a11248
 Laila,Boonyasak,a11247
 Yutaka,Matsushige,a52214
Birol,Ünel,a83580
 Güven,Kiraç,a43833
 Zarah Jane,McKenzie,a53188
 Stefan,Gebelhoff,a30577
Akio,Ôtsuka,a83538
 Atsuko,Tanaka,a74953
 Tamio,Ohki,a59249
Chizuru,Ikewaki,a38741
 Yoshihiko,Hakamada,a34114
 Takayuki,Yamada,a82158
 Menzi,Ngubane,a57925
Laia,Marull,a51861
Jola,Rzebuska,a67645
 Maria,Kucharska,a45292
 Marcin,Jaskowski,a39850
 Piotr,Widlarz,a80706
Qiang,Li,a48103
 Baoqiang,Wang,a79490
 Jing,Ai,a1154
Hiroyuki,Sanada,a68243
 Rie,Miyazawa,a55048
 Nenji,Kobayashi,a44317
Ekin,Cheng,a17381
 Josie,Ho,a36932
 Mickey,Hardt,a34805
Robert,Lepage,a47712
 Anne-Marie,Cadieux,a14609
 Marco,Poulin,a63124
 Céline,Bonnier,a11178
Giovanna,Mezzogiorno,a54122
 Filippo,Nigro,a58119
 Brendan,Fletcher,a28133
 Tatiana,Maslany,a51950
Bjørn,Floberg,a28172
 Kristoffer,Joner,a40627
 Eva,Röse,a67682
 Sampda,Sharma,a70272
 Kristin,Booth,a11273
 Joris,Jarsky,a39836
 Sean,Sullivan,a74124
 Monica,Lo,a48766
 Peter,Bogdanovich,a10829
 Sam,Peckinpah,a61349
Asko,Sahlman,a67889
 Markku,Partanen,a60850
 Juha-Pekka,Mikkola,a54346
 Saija,Jäntti,a41372
Kiichi,Nakai,a57157
 Kôichi,Satô,a68656
 Yui,Natsukawa,a57415
 Takehiro,Murata,a56553
 Joseph,Burns,a14020
Eiko,Koike,a44456
 Maho,Nonami,a58393
 Daisuke,Kizaki,a44012
 Naomie,Harris,a35026
 Cornelius,Booth,a11263
 Hugh,Dillon,a23333
 Clint,Jordan,a40855
 Caridad 'La Bruja' De La,Luz,a49706
 Filipa de,Almeida,a2265
Megumi,Okina,a59334
 Misaki,Itô,a39195
 Misa,Uehara,a77483
 Yui,Ichikawa,a38650
 Hye-jeong,Kang,a41757
 Dae-han,Ji,a40172
Jean-Pierre,Darroussin,a21670
 Vincent,Deniard,a22639
 Alain,Dion,a23397
Jillian,Byrnes,a14423
 Marianne,Hayden,a35562
 Jennifer,Servary,a69984
 Kevin,Floyd,a28238
Katharine,Isabelle,a39042
 Emily,Perkins,a61645
 JR,Bourne,a11707
Hyde,Hyde,a38433
N/A,Gackt,a29730
 Leehom,Wang,a79517
Gustaf,Hammarsten,a34427
 Magnus,Roosmann,a66714
 Anna,Björk,a10039
 Kristina,Törnqvist,a77432
Kingsford,Siayor,a70994
 Eirik Junge,Eliassen,a25716
 Kjersti Lid,Gullvåg,a33468
Daniel,Hendler,a36052
 Jorge,D'Elía,a21132
 Sergio,Boris,a11380
Ko,Shibasaki,a70650
 Kazue,Fukiishi,a29464
 Anna,Nagata,a57058
Sean,Campion,a15073
 Stuart,Graham,a32420
 Jean,Butler,a14259
Kappei,Yamaguchi,a82181
 Satsuki,Yukino,a82761
 Kôji,Tsujitani,a77086
 Houko,Kuwashima,a45602
Alex,Etel,a26430
 Lewis,McGibbon,a52984
 Daisy,Donovan,a23879
Mark,McKinney,a53228
Billy,Brown,a13253
 Richard,Burgi,a13882
 Kelly,Carlson,a15506
 Cy,Carter,a15845
 Renata de,Lélis,a49874
 Sérgio,Lulkin,a49548
 Heitor,Schmidt,a69095
Noriko,Sakai,a67950
 Chiharu,Niiyama,a58125
 Kei,Horie,a37522
Johnny,Vegas,a78184
 Mackenzie,Crook,a20471
 Carol,Harvey,a35248
 Helen,Latham,a46607
Romanthony,Romanthony,a66617
 Thomas,Bangalter,a6384
Tony,Jaa,a39335
 Petchtai,Wongkamlao,a81633
 Pumwaree,Yodkamol,a82473
 Suchao,Pongwilai,a62894
Anthony Chau-Sang,Wong,a81620
 Belén,Rueda,a67257
 Lola,Dueñas,a24537
 Mabel,Rivera,a65903
Kimberly,Williams-Paisley,a81076
 Brad,Rowe,a67108
 Brian,Markinson,a51398
Nicolai Cleve,Broch,a12802
 Aksel,Hennie,a36115
 Anders Baasmo,Christiansen,a17960
 Pia,Tjelta,a76196
Rick,Danko,a21549
 Richard,Manuel,a51110
Gérard,Jugnot,a41238
 Kad,Merad,a53841
 Jean-Paul,Bonnaire,a11150
Corbin,Allred,a2226
 Alexander,Polinsky,a62816
 Kirby,Heyborne,a36458
 Larry,Bagby,a5645
Kaia,Foss,a28606
 Kamilla Grønli,Hartvig,a35230
 Ida,Thurman-Moe,a75957
 Maria,Brinch,a12698
Janchiv,Ayurzana,a5242
 Chimed,Ohin,a59247
 Amgaabazar,Gonson,a31898
 Zeveljamz,Nyam,a58705
 Jesper,Christensen,a17918
Blanchard,Ryan,a67574
 Daniel,Travis,a76751
 Michael E.,Williamson,a81085
 Elsa,Pataky,a60964
 Gary,Piquer,a62477
 Cecilia,Cheung,a17465
 Siu-Fai,Cheung,a17484
 Wong,Chun,a18050
 Suleka,Mathew,a52118
 Kris,Holden-Ried,a37167
 Leon,Lai,a45991
 Daoming,Chen,a17265
Laurien Van den,Broeck,a12873
 Koen De,Bouw,a11741
Christin,Ackerman,a479
 Emily,Banks,a6418
 Michael,Bennett,a8640
 Tom,Hardy,a34830
 Jamie,Foreman,a28485
 Sally,Hawkins,a35495
 Cajardo,Lindsey,a48410
 John C.,Ashton,a4568
Vladimir,Garin,a30254
 Ivan,Dobronravov,a23571
 Konstantin,Lavronenko,a46787
 Nataliya,Vdovina,a78154
Jean,Dominique,a23757
N/A,Aboudja,a302
Rory,Culkin,a20718
 Scott,Mechlowicz,a53481
 Tony,Abatemarco,a101
 Melinda,Allen,a2080
 Frankie J.,Allison,a2192
 Henry Ian,Cusick,a20952
 Daniel,Kash,a42095
Matías,Quer,a63863
 Ariel,Mateluna,a52092
 Manuela,Martelli,a51645
 Aline,Küppenheim,a45755
Mikela,Jay,a39885
 Rob,Beckwermert,a7951
 Christopher,Gora,a32047
 Nina,Jones,a40722
Marc,Ghannoum,a30912
 Joel,Benjamin,a8581
 Michael,Greengard,a32801
 Anatoli,Karpov,a42031
Shinobu,Terajima,a75443
 Riho,Makise,a50632
 Jun,Murakami,a56539
Mike,Bonanno,a11034
 Andy,Bichlbaum,a9582
 Michael,Moore,a55589
 Marco,Deseriis,a22842
Atta,Yaqub,a82294
 Eva,Birthistle,a9899
 Ahmad,Riaz,a65410
 Shamshad,Akhtar,a1347
Vladimir,Vdovichenkov,a78153
 Andrey,Merzlikin,a53985
 Maksim,Konovalov,a44606
 Sergey,Gorobchenko,a32172
Michael,Nyqvist,a58729
 Frida,Hallgren,a34278
 Helen,Sjöholm,a71542
 Lijun,Fang,a26890
 Haizhen,Wang,a79503
Santino Majok,Chuor,a18076
 Jarrid,Geduld,a30597
 Peter Kon,Dut,a24899
Anthony,Mackie,a50243
Aya,Ueto,a77491
 Kenji,Kohashi,a44424
 Hiroki,Narimiya,a57326
 Takatoshi,Kaneko,a41742
Matthew,Macfadyen,a50161
 Emily,Barclay,a6615
 Colin,Moy,a56272
Danny,Dyer,a25000
 Tamer,Hassan,a35341
 Roland,Manookian,a51057
Dong-Gun,Jang,a39720
 Won,Bin,a9769
 Eun-ju,Lee,a47156
 Hyeong-jin,Kong,a44581
James,Hetfield,a36415
 Lars,Ulrich,a77564
 Kirk,Hammett,a34437
 Robert,Trujillo,a76972
Christopher,Jacot,a39495
 Joanne,Kelly,a42698
 Shawn,Roberts,a66057
 Mayko,Nguyen,a57938
 Lee Thompson,Young,a82598
 Brenden,Jefferson,a39949
Horst,Krause,a45022
 Harald,Warmbrunn,a79660
 Karl-Fred,Müller,a56946
 Ursula,Schucht,a69277
Kochi,Kochi,a44373
 Avijit,Halder,a34134
 Shanti,Das,a21702
N/A,Manik,a50966
Anton,Newcombe,a57828
 Courtney,Taylor-Taylor,a75298
 Joel,Gion,a31302
 Matt,Hollywood,a37250
Bill,Sage,a67858
 Tatiana,Abracos,a313
Jeff,Clark,a18343
 Pat,Curren,a20864
 Darrick,Doerner,a23628
 Sarah,Gerhardt,a30806
Rusty,Kelley,a42659
 Gary,Chason,a17107
 Viviane,Vives,a78805
 Cory,Criswell,a20417
Joe,Edley,a25316
 Matt,Graham,a32410
 Marlon,Hill,a36652
 Joel,Sherman,a70594
 Kristina,Anapau,a2745
 Nathan,Wetherington,a80448
 Melissa Yvonne,Lewis,a47983
 Ashley,Shelton,a70490
 James,Toback,a76217
Laura,Mennell,a53804
 Paul,Dzenkiw,a25045
 Christie Will,Wolf,a81505
 Kristina,Copeland,a19596
Jan Henrik,Stahlberg,a72876
 Fritz,Roth,a66988
 Wanda,Perdelwitz,a61590
 Markus von,Lingen,a48440
 John Ross,Bowie,a11807
 Robert Bailey,Jr.,a41128
Thanarat,Poonnarattanakul,a62930
 Nuhtiya,Puppatokasub,a63664
 Phatanasri,Posayanonth,a63040
Rory,Cochrane,a18712
 Mitch,Baker,a5920
Yûsuke,Iseya,a39065
 Kanako,Higuchi,a36596
Ji-hyun,Jun,a41272
 Hyuk,Jang,a39708
 Ki-woo,Lee,a47216
 Daniel,Berrigan,a9164
 Howard,Zinn,a83287
 Alice,Walker,a79255
Roger,Ailes,a1191
 Eric,Alterman,a2391
Tariq,Ali,a1931
 Benjamin,Barber,a6551
 Medea,Benjamin,a8582
 Julian,Bond,a11052
Dick,Morris,a56007
 Zell,Miller,a54543
 Ed,Koch,a44350
 Michael,Barryte,a7095
 Grace,Bustos,a14226
Alexandra,Aponte,a3617
 Roberto,Urbina,a77658
 Jorge Antonio,Saavedra,a67725
 Ronica V.,Reddick,a64759
 Jay,Baruchel,a7222
Charles,McGraw,a53049
 Jacqueline,White,a80556
 Gordon,Gebert,a30578
 Adrian,Brine,a12700
 Jean-François,Perrier,a61688
Yûta,Sone,a72317
 Kimika,Yoshino,a82538
 Shôhei,Hino,a36772
 Keiko,Tomita,a76393
 Kiyonobu,Mitamura,a54876
 Xolani,Mali,a50730
 Desmond,Dube,a24466
 Hakeem,Kae-Kazim,a41476
 Maurice,Bénichou,a14483
 Amba,Bihler,a9678
 Lou,Bihler,a9679
Évelyne,Dandry,a21465
 François,Marthouret,a51653
 Adrien de,Van,a77936
Eleanor,Powell,a63171
 Virginia,Bruce,a13366
 Thomas,Reiner,a65058
 Arianna,Gorini,a32155
 Peter,Cook,a19472
Seung-Yun,Lee,a47361
 Hee,Jae,a39522
 Hyuk-ho,Kwon,a45667
 Jeong-ho,Choi,a17761
 Kate,Bosworth,a11549
 Lynn,Collins,a19060
Tien,Miao,a54135
 Ann,Hui,a38107
 Chang-Bin,Jen,a39986
 Joan,Davis,a21944
Kyoko,Fukada,a29457
 Anna,Tsuchiya,a77067
 Hiroyuki,Miyasako,a55033
 Sadao,Abe,a200
Kenan,Thompson,a75836
 Dania,Ramirez,a64271
 Shedrack Anderson,III,a38585
Kim Rossi,Stuart,a73900
 Andrea,Rossi,a66940
 Alla,Faerovich,a26703
Larry,Pine,a62408
 Frier,McCollister,a52724
 Wally,Wingert,a81308
 Adrian,Young,a82564
 Art,Bonilla,a11132
 Bart,McCarthy,a52642
Mark,Webber,a80011
 Gano,Grills,a33055
 Jade,Yorker,a82522
 Jaclyn,DeSantis,a22245
 Donna,Godchaux,a31629
 Keith,Godchaux,a31630
 Mickey,Hart,a35159
Eleanor,Parker,a60750
 Abraham,Sofaer,a72143
 William,Conrad,a19353
Alex,Ferrer,a27521
 Sam,Seder,a69646
 Eric,Slovin,a71749
 Richard,Beale,a7703
 Jackson,Kyle,a45689
 Marjorie,Yates,a82332
 Dorothy,Dell,a22499
 Maud,Forget,a28505
 Fabienne,Babe,a5379
Manuel 'Jacare' Olimpio,Meira,a53610
 Jeronimo André De,Souza,a72485
 Raimundo 'Tata' Correia,Lima,a48269
 Manuel 'Preto' Pereira da,Silva,a71162
 Adam,Storke,a73650
Kevin,Howarth,a37803
 Mark,Stevenson,a73368
 Antonia,Beamish,a7713
 Christabel,Muir,a56341
Jane,Alexander,a1815
 Rossie,Harris,a35041
Ben,Lyon,a49823
 James,Hall,a34209
 John,Darrow,a21673
Laura,Alcalde,a1623
 Carmen Alvarez,Block,a10502
 Patrick,Muldoon,a56389
